"year","month","date","n_obv","n_hot","n_cold","min_temp","max_temp","min_actual","max_actual","mean_actual","sum_actual","min_forecast","max_forecast","mean_forecast","sum_forecast","mae","rmse","max_abs_error","mae_hot","mae_normal","mae_cold","rmse_hot","rmse_normal","rmse_cold"
"2015",7,2015-07-12,48,0,0,6.5,13.8,6344.87,11301.5,8663.58520833333,415852.09,6392.76,11301.05,8643.24083333333,414875.56,86.376875,117.509631014866,400.67,NA,86.376875,NA,NA,117.509631014866,NA
"2015",7,2015-07-13,48,0,0,6.9,16.3,6621.18,11772.29,9373.66708333333,449936.02,6583.84,11649.87,9375.180625,450008.67,108.705625,141.246986037166,372.83,NA,108.705625,NA,NA,141.246986037166,NA
"2015",7,2015-07-14,48,0,0,5.7,16,6826.78,11535.91,9136.954375,438573.81,6806.36,11471.96,9140.79416666667,438758.12,86.854375,130.183288298012,502.339999999998,NA,86.854375,NA,NA,130.183288298012,NA
"2015",7,2015-07-15,48,0,12,0.7,15,6918.49,11788.26,9403.37395833333,451361.95,6931.11,11820.98,9398.4925,451127.64,87.2464583333333,120.076690832359,348.15,NA,46.5039583333333,40.7425,NA,72.9839194474829,95.3507167426303
"2015",7,2015-07-16,48,0,1,4.9,11.7,6866.3,12137.29,9660.91666666667,463724,6869.33,12081.6,9656.50145833333,463512.07,85.2093750000001,115.415103006857,346.410000000002,NA,85.1600000000001,0.0493749999999977,NA,115.414596058442,0.342080034494838
"2015",7,2015-07-17,48,0,0,5.5,13.5,6976.47,11804.72,9880.60229166667,474268.91,6976.4,11790.47,9861.60895833333,473357.23,92.9466666666667,128.067768323389,355.970000000001,NA,92.9466666666667,NA,NA,128.067768323389,NA
"2015",7,2015-07-18,48,0,0,6,13.6,7021.06,11018.12,9019.87979166667,432954.23,7046.08,11050.58,8996.61791666667,431837.66,67.6435416666666,84.9289541935886,228.67,NA,67.6435416666666,NA,NA,84.9289541935886,NA
"2015",7,2015-07-19,48,0,0,5.7,14.9,6674.61,10944.56,8583.356875,412001.13,6732.96,10876.06,8551.17541666667,410456.42,91.9985416666666,116.374737710052,275.59,NA,91.9985416666666,NA,NA,116.374737710052,NA
"2015",7,2015-07-20,48,0,0,5.7,15.4,6706.69,11505.44,9218.41666666667,442484,6700.63,11576.96,9214.50479166667,442296.23,84.6168749999998,112.996755677984,363.780000000001,NA,84.6168749999998,NA,NA,112.996755677984,NA
"2015",7,2015-07-21,48,0,6,4.3,18.1,6945.15,11134.88,9100.62125,436829.82,6975.65,11064.43,9101.523125,436873.11,76.5864583333332,99.2393312800759,255.66,NA,62.3010416666665,14.2854166666666,NA,85.9206801479325,49.6596576290386
"2015",7,2015-07-22,48,0,0,5.7,16.1,6618.01,11286.07,9220.19875,442569.54,6680.44,11298.24,9233.66916666667,443216.12,67.2008333333334,87.8854556131636,210.55,NA,67.2008333333334,NA,NA,87.8854556131636,NA
"2015",7,2015-07-23,48,0,0,8.9,17.6,6759.13,10757.37,8987.93520833333,431420.89,6758.35,10752.62,8997.43229166667,431876.75,45.3274999999999,68.3015319801344,274.959999999999,NA,45.3274999999999,NA,NA,68.3015319801344,NA
"2015",7,2015-07-24,48,0,0,8.8,18.7,6653.07,10258.13,8725.07708333333,418803.7,6700.84,10433.47,8752.73895833333,420131.47,58.6606250000002,73.6789079242947,176.35,NA,58.6606250000002,NA,NA,73.6789079242947,NA
"2015",7,2015-07-25,48,0,0,5.2,19.3,6264.04,9298.77,7762.265,372588.72,6229.35,9256.84,7789.09104166667,373876.37,69.9197916666665,110.062553056962,333.38,NA,69.9197916666665,NA,NA,110.062553056962,NA
"2015",7,2015-07-26,48,0,0,5.5,19.5,6063.11,9840.6,7699.91958333333,369596.14,6029.35,9772.45,7697.25541666667,369468.26,61.3558333333332,75.5361571533791,227.029999999999,NA,61.3558333333332,NA,NA,75.5361571533791,NA
"2015",7,2015-07-27,48,0,0,6.4,14,6418.89,11612.41,8986.009375,431328.45,6537.11,11597.64,9009.61,432461.28,100.359791666666,139.665783800412,383.42,NA,100.359791666666,NA,NA,139.665783800412,NA
"2015",7,2015-07-28,48,0,11,3,16.9,6902.67,11594.04,9269.46583333333,444934.36,6936.26,11555.62,9255.92479166667,444284.39,69.5260416666665,97.0984266200194,287.73,NA,46.5387499999998,22.9872916666667,NA,75.2708899298614,61.3383858709209
"2015",7,2015-07-29,48,0,0,5.3,16.8,7080.27,11239.1,9238.759375,443460.45,7097.57,11241.56,9234.715625,443266.35,61.2320833333333,84.4030094990694,270.24,NA,61.2320833333333,NA,NA,84.4030094990694,NA
"2015",7,2015-07-30,48,0,5,3.9,18.7,6867.11,10703.03,8863.51458333333,425448.7,6929,10724.32,8890.40125,426739.26,56.2866666666667,68.1728883672487,174.110000000001,NA,50.675625,5.61104166666667,NA,65.5833360599323,18.6109843797509
"2015",7,2015-07-31,48,0,0,7,19.1,6617.9,9947.15,8492.24083333333,407627.56,6630.78,9990.68,8492.86375,407657.46,66.4129166666667,87.8080007744168,246.679999999998,NA,66.4129166666667,NA,NA,87.8080007744168,NA
"2015",8,2015-08-01,48,0,11,3.5,21.3,6363.59,9110.23,7817.88875,375258.66,6339.43,9225.39,7837.20895833333,376186.03,54.0556250000001,68.9557023717643,214.34,NA,42.8893750000001,11.16625,NA,62.8936416201988,28.271518058522
"2015",8,2015-08-02,48,0,0,6.8,23.8,5994.9,8986.13,7358.61083333333,353213.32,5923.15,8922.81,7359.24791666667,353243.9,53.8470833333334,72.1900454529571,194.240000000001,NA,53.8470833333334,NA,NA,72.1900454529571,NA
"2015",8,2015-08-03,48,0,2,4.2,17.4,6049.34,10719.19,8376.47145833333,402070.63,6101.79,10748.31,8374.98708333333,401999.38,59.9722916666666,80.4347689772069,201.059999999999,NA,55.4506249999999,4.52166666666669,NA,76.9829378958956,23.3104983501713
"2015",8,2015-08-04,48,0,4,3.6,13.7,6860.58,11463.39,9178.54354166667,440570.09,6862.23,11451.48,9180.811875,440678.97,54.3024999999999,71.4941796582071,190.039999999999,NA,52.1814583333333,2.12104166666666,NA,70.9022906746789,9.18057199107623
"2015",8,2015-08-05,48,0,11,3.4,14.5,6844.31,11755.17,9431.930625,452732.67,6827.51,11744.43,9429.169375,452600.13,57.7579166666667,74.7083704312977,228.589999999998,NA,50.3154166666667,7.44250000000003,NA,72.1064047663821,19.544999467042
"2015",8,2015-08-06,48,0,4,3.9,15.6,6887.76,11426.1,9208.39791666667,442003.1,6895.77,11376.22,9201.57916666667,441675.8,58.3945833333333,72.1520969896232,167.049999999999,NA,50.0352083333332,8.35937500000004,NA,65.6071080212857,30.027195624689
"2015",8,2015-08-07,48,0,6,3.9,17.2,7034.85,10777.3,9085.01333333333,436080.64,7006.35,10832.65,9076.18395833333,435656.83,46.994375,62.4070122762659,220.49,NA,38.3002083333334,8.69416666666666,NA,51.9707005797497,34.5496955485862
"2015",8,2015-08-08,48,0,0,5.4,15.9,6780.24,10186.65,8409.394375,403650.93,6773.03,10195.14,8413.87041666667,403865.78,51.4339583333334,65.923799777344,175.050000000001,NA,51.4339583333334,NA,NA,65.923799777344,NA
"2015",8,2015-08-09,48,0,11,2.9,17.7,6518.35,10250.05,8107.4175,389156.04,6547.98,10282.4,8114.00375,389472.18,56.0620833333334,74.8166902335302,197.28,NA,42.8514583333334,13.210625,NA,63.2380638111522,39.9810507980551
"2015",8,2015-08-10,48,0,4,4,20.2,6400.54,10508.45,8493.61458333333,407693.5,6383.1,10408.54,8501.2,408057.6,63.2216666666667,79.5703609235248,205.799999999999,NA,57.8025,5.41916666666666,NA,76.3314104743258,22.4712730502747
"2015",8,2015-08-11,48,0,3,3.7,19.3,6571.93,10431.6,8537.379375,409794.21,6538.61,10329.22,8519.374375,408929.97,81.7179166666668,111.15378667264,301.190000000001,NA,67.3189583333335,14.3989583333333,NA,93.998389181677,59.3250969060874
"2015",8,2015-08-12,48,0,15,2.4,17.1,6705.6,11329.6,9076.9,435691.2,6671.02,11382.47,9067.40458333333,435235.42,103.480416666667,154.112768844224,652.690000000001,NA,80.9235416666667,22.556875,NA,143.696033340927,55.6973565164153
"2015",8,2015-08-13,48,0,0,8.7,18.5,6766.21,10824.29,8815.00270833333,423120.13,6727.22,10734.36,8807.47104166667,422758.61,61.6933333333336,81.4872033921075,227.91,NA,61.6933333333336,NA,NA,81.4872033921075,NA
"2015",8,2015-08-14,48,0,9,2.6,19.1,6874.86,10330.38,8769.55729166667,420938.75,6870.52,10333.86,8752.65854166667,420127.61,61.03875,85.3720945820901,308.540000000001,NA,49.1779166666667,11.8608333333333,NA,77.1621819071148,36.5293336466278
"2015",8,2015-08-15,48,0,0,5,16.8,6656.19,9718.72,8195.883125,393402.39,6693.01,9855.28,8198.69666666667,393537.44,56.2764583333335,69.7179523598479,162.34,NA,56.2764583333335,NA,NA,69.7179523598479,NA
"2015",8,2015-08-16,48,0,0,7.3,19.4,6313.6,9375.08,7607.31666666667,365151.2,6321.72,9343.47,7607.74333333333,365171.68,46.8454166666667,60.0630510727408,155.17,NA,46.8454166666667,NA,NA,60.0630510727408,NA
"2015",8,2015-08-17,48,0,2,4.5,19.8,6265.89,10436.93,8388.51583333333,402648.76,6263.38,10331.86,8381.6375,402318.6,76.1012499999999,99.9071406356921,338.809999999999,NA,72.2087499999999,3.89249999999998,NA,97.9158533299552,19.84747884913
"2015",8,2015-08-18,48,0,0,6.3,15.2,6716.1,10918.55,8728.0775,418947.72,6671.48,10883.16,8744.08604166667,419716.13,61.3156249999999,89.1708006557266,290.700000000001,NA,61.3156249999999,NA,NA,89.1708006557266,NA
"2015",8,2015-08-19,48,0,0,6.8,17.4,6845.49,10610.65,8782.6475,421567.08,6849.17,10542.91,8785.97520833333,421726.81,61.4927083333332,72.3832104295141,145.220000000001,NA,61.4927083333332,NA,NA,72.3832104295141,NA
"2015",8,2015-08-20,48,0,6,4.1,20.3,6771.78,10124.74,8527.28416666667,409309.64,6818.98,10052.49,8547.20875,410266.02,60.07625,78.3997401409384,188.459999999999,NA,52.6220833333333,7.45416666666669,NA,74.4128917482268,24.6828036461286
"2015",8,2015-08-21,48,0,0,6.3,22.7,6598.15,9503.65,8224.93875,394797.06,6608.73,9653.38,8229.17104166667,395000.21,56.8610416666667,76.1953943407999,247.109999999999,NA,56.8610416666667,NA,NA,76.1953943407999,NA
"2015",8,2015-08-22,48,0,0,10.2,27.2,6097.44,8220.01,7195.235625,345371.31,6088.64,8227.36,7220.49229166667,346583.63,51.6566666666667,70.2365752890425,200.48,NA,51.6566666666667,NA,NA,70.2365752890425,NA
"2015",8,2015-08-23,48,0,0,14.3,19.7,5623.02,9147.76,7272.53958333333,349081.9,5551.87,9333.24,7263.34958333333,348640.78,87.4354166666666,116.767932759098,310.26,NA,87.4354166666666,NA,NA,116.767932759098,NA
"2015",8,2015-08-24,48,0,0,14.2,17,5888.39,9944.97,8112.72333333333,389410.72,5867.93,10202.39,8127.99854166667,390143.93,74.2985416666667,92.2868412771651,257.42,NA,74.2985416666667,NA,NA,92.2868412771651,NA
"2015",8,2015-08-25,48,0,0,12.2,19.7,6061.82,9985.16,8173.11333333333,392309.44,6014.57,10007.34,8164.16020833333,391879.69,59.2852083333335,73.5370221526774,176.18,NA,59.2852083333335,NA,NA,73.5370221526774,NA
"2015",8,2015-08-26,48,0,0,12.2,18.9,6168.38,9785.41,8125.28729166667,390013.79,6155.98,9963.29,8140.56791666667,390747.26,61.7427083333334,79.6755898027538,189.969999999999,NA,61.7427083333334,NA,NA,79.6755898027538,NA
"2015",8,2015-08-27,48,0,0,9.7,20.5,6282.74,9869.91,8247.01041666667,395856.5,6327.22,9874.53,8262.97083333333,396622.6,71.8845833333334,96.4060773715365,276.790000000001,NA,71.8845833333334,NA,NA,96.4060773715365,NA
"2015",8,2015-08-28,48,0,0,8.5,19,6324.37,9545.85,8161.3275,391743.72,6370.6,9724.22,8158.85291666667,391624.94,67.6791666666668,91.6852600385326,250.429999999999,NA,67.6791666666668,NA,NA,91.6852600385326,NA
"2015",8,2015-08-29,48,0,0,5.6,19.2,6246.12,8993.25,7524.6,361180.8,6197.47,8823.74,7637.961875,366622.17,155.037291666667,243.341321188812,611.5,NA,155.037291666667,NA,NA,243.341321188812,NA
"2015",8,2015-08-30,48,0,0,6.6,16.8,6167.9,9559.85,7543.82854166667,362103.77,6454.13,9462.82,7610.78479166667,365317.67,100.4625,150.309728796354,380.18,NA,100.4625,NA,NA,150.309728796354,NA
"2015",8,2015-08-31,48,0,0,5.8,17.7,6314.8,10001.86,8189.52229166667,393097.07,6308.72,9932.65,8191.29770833333,393182.29,49.9704166666665,62.8504666848225,159.440000000001,NA,49.9704166666665,NA,NA,62.8504666848225,NA
"2015",9,2015-09-01,48,0,4,4.2,17.6,6631.8,10104.07,8349.54354166667,400778.09,6649.47,9960.72,8343.960625,400510.11,64.42,85.4065226090295,227.320000000002,NA,62.3010416666666,2.11895833333333,NA,84.7569197642096,10.5137365503421
"2015",9,2015-09-02,48,0,5,4,19.3,6643.13,9895.63,8354.56729166667,401019.23,6593.13,9911.69,8359.58208333333,401259.94,64.2772916666668,81.5177981971831,221.27,NA,59.2235416666668,5.05375000000002,NA,79.9353058338429,15.9843143164375
"2015",9,2015-09-03,48,0,0,10.1,20.3,6260.19,9957.26,8238.68625,395456.94,6288.4,9897.78,8237.19583333333,395385.4,69.23625,82.3901818331529,189.09,NA,69.23625,NA,NA,82.3901818331529,NA
"2015",9,2015-09-04,48,0,0,12.4,18.1,6482.97,9500.38,8214.86104166667,394313.33,6503.39,9565.55,8213.20833333333,394234,57.921875,74.8609679255486,218.800000000001,NA,57.921875,NA,NA,74.8609679255486,NA
"2015",9,2015-09-05,48,0,0,7.7,19.5,6281.72,8844.39,7512.16979166667,360584.15,6221.14,8770.68,7505.629375,360270.21,48.5908333333333,59.3753781040592,128.18,NA,48.5908333333333,NA,NA,59.3753781040592,NA
"2015",9,2015-09-06,48,0,0,10.1,16.3,5922.75,9002.74,7405.969375,355486.53,5870.31,9111.88,7413.00270833333,355824.13,59.2233333333334,70.7036572014961,162.91,NA,59.2233333333334,NA,NA,70.7036572014961,NA
"2015",9,2015-09-07,48,0,0,8.2,22.8,5826.27,9389.74,7708.76166666667,370020.56,5862.58,9342.74,7724.15895833333,370759.63,68.9339583333333,93.3803578895654,290.43,NA,68.9339583333333,NA,NA,93.3803578895654,NA
"2015",9,2015-09-08,48,0,0,6.3,18.7,6139.4,9706.11,7990.16666666667,383528,6177.44,9619.41,7986.47458333333,383350.78,71.8058333333334,94.5862924133302,278.07,NA,71.8058333333334,NA,NA,94.5862924133302,NA
"2015",9,2015-09-09,48,0,0,6.3,17.5,6318.64,9496.9,7967.714375,382450.29,6347,9455,7977.91666666667,382940,49.0956249999999,66.2949060228862,264.139999999999,NA,49.0956249999999,NA,NA,66.2949060228862,NA
"2015",9,2015-09-10,48,0,0,8.4,18,6266.98,9518.95,7987.78875,383413.86,6284.76,9370.02,7990.750625,383556.03,60.6581250000001,71.9987478045048,153.5,NA,60.6581250000001,NA,NA,71.9987478045048,NA
"2015",9,2015-09-11,48,0,0,11.6,22.1,6195.02,8814.84,7704.35208333333,369808.9,6182.88,8802.68,7707.32166666667,369951.44,59.0937499999999,73.5304848061898,162.98,NA,59.0937499999999,NA,NA,73.5304848061898,NA
"2015",9,2015-09-12,48,0,0,7.9,25.2,5941.21,8087.62,7083.64208333333,340014.82,5898.51,8067.78,7088.58458333333,340252.06,49.6325,62.2998817548369,146.299999999999,NA,49.6325,NA,NA,62.2998817548369,NA
"2015",9,2015-09-13,48,0,0,10.1,23.8,5676.57,8308.87,6850.614375,328829.49,5588.07,8174.77,6847.343125,328672.47,51.6512500000001,61.8387416996822,134.1,NA,51.6512500000001,NA,NA,61.8387416996822,NA
"2015",9,2015-09-14,48,0,0,9.3,23,5754.5,9036.5,7511.081875,360531.93,5763.96,8995.62,7512.98020833333,360623.05,52.935,66.5706468410315,166.55,NA,52.935,NA,NA,66.5706468410315,NA
"2015",9,2015-09-15,48,0,0,10.1,28.6,5882.89,8919.15,7587.64979166667,364207.19,5908.48,8927.22,7598.81,364742.88,46.1360416666666,61.5756433008757,191.63,NA,46.1360416666666,NA,NA,61.5756433008757,NA
"2015",9,2015-09-16,48,0,0,7.8,19.8,6022.94,8927.9,7587.524375,364201.17,5991.91,8916.91,7595.888125,364602.63,34.7987499999999,49.1926597674898,183.370000000001,NA,34.7987499999999,NA,NA,49.1926597674898,NA
"2015",9,2015-09-17,48,0,0,9.6,18.2,6091.75,9180.39,7784.57166666667,373659.44,6136.33,9186.31,7783.403125,373603.35,39.5547916666667,49.6867272476598,125.87,NA,39.5547916666667,NA,NA,49.6867272476598,NA
"2015",9,2015-09-18,48,0,0,12.6,18.3,6187.84,8862.04,7737.27666666667,371389.28,6187.7,8891.89,7743.67770833333,371696.53,45.2452083333333,57.637210365787,187.83,NA,45.2452083333333,NA,NA,57.637210365787,NA
"2015",9,2015-09-19,48,0,0,12.1,18.7,5999.99,8425.92,7259.69375,348465.3,5927.33,8373.89,7274.79645833333,349190.23,51.2497916666667,67.2019678996332,213.19,NA,51.2497916666667,NA,NA,67.2019678996332,NA
"2015",9,2015-09-20,48,0,0,9.2,18.1,5756.5,8510.82,7039.950625,337917.63,5718.6,8467.22,7017.29541666667,336830.18,46.534375,67.446581532474,235.92,NA,46.534375,NA,NA,67.446581532474,NA
"2015",9,2015-09-21,48,0,0,8.7,24.6,5810.08,9036.97,7565.56666666667,363147.2,5838.08,9004.55,7569.51479166667,363336.71,47.368125,59.5803681488291,174.230000000001,NA,47.368125,NA,NA,59.5803681488291,NA
"2015",9,2015-09-22,48,0,0,11.5,17.9,5874.24,9532.06,7779.84916666667,373432.76,5903.55,9599.44,7775.58083333333,373227.88,50.5691666666668,66.6636013566125,185.59,NA,50.5691666666668,NA,NA,66.6636013566125,NA
"2015",9,2015-09-23,48,0,0,8.5,14.9,6262.18,10168.77,8152.43333333333,391316.8,6219.21,10049.64,8136.65354166667,390559.37,67.5077083333334,86.5885625746843,237.18,NA,67.5077083333334,NA,NA,86.5885625746843,NA
"2015",9,2015-09-24,48,0,0,7.7,15.3,6437.26,10398.73,8351.38395833333,400866.43,6398.5,10479.03,8336.5075,400152.36,72.8481249999999,94.0283669852702,284.029999999999,NA,72.8481249999999,NA,NA,94.0283669852702,NA
"2015",9,2015-09-25,48,0,0,10.4,16.3,6446.01,9852.49,8318.12104166667,399269.81,6434.82,9969.11,8307.05729166667,398738.75,60.3025000000001,73.9617862762027,181.610000000001,NA,60.3025000000001,NA,NA,73.9617862762027,NA
"2015",9,2015-09-26,48,0,0,10.6,18,6224.33,8694.73,7446.10583333333,357413.08,6146.92,8665.75,7436.214375,356938.29,53.4127083333335,73.8952286320528,235.63,NA,53.4127083333335,NA,NA,73.8952286320528,NA
"2015",9,2015-09-27,48,0,0,12.2,17.6,5900.69,8750.56,7192.28041666667,345229.46,5880.95,8541.93,7169.27958333333,344125.42,60.2191666666667,73.8427741330637,208.629999999999,NA,60.2191666666667,NA,NA,73.8427741330637,NA
"2015",9,2015-09-28,48,0,0,9.1,19.9,5969.25,9078.11,7615.58208333333,365547.94,5905.81,8831.31,7615.52125,365545.02,53.0808333333334,70.4507027407583,246.800000000001,NA,53.0808333333334,NA,NA,70.4507027407583,NA
"2015",9,2015-09-29,48,0,0,8.2,24.5,6134.53,8834.32,7597.73166666667,364691.12,6138.5,8799.96,7592.615,364445.52,41.9250000000001,51.9850291349988,151.29,NA,41.9250000000001,NA,NA,51.9850291349988,NA
"2015",9,2015-09-30,48,0,0,13.7,20.2,6010.75,8830.75,7637.535,366601.68,6023.86,8979.68,7632.3325,366351.96,46.6483333333333,61.7657167583011,188.470000000001,NA,46.6483333333333,NA,NA,61.7657167583011,NA
"2015",10,2015-10-01,48,0,0,13.5,24.5,6089.33,8840.01,7651.13083333333,367254.28,6132.31,8797.4,7642.873125,366857.91,55.846875,68.8011438101382,181.15,NA,55.846875,NA,NA,68.8011438101382,NA
"2015",10,2015-10-02,48,0,0,14.3,23.2,6055.31,8461.38,7531.311875,361502.97,6031.22,8551.66,7531.980625,361535.07,58.6458333333333,77.6842099196055,218.42,NA,58.6458333333333,NA,NA,77.6842099196055,NA
"2015",10,2015-10-03,48,0,0,11.6,32.4,5669.9,7990.14,6846.38791666667,328626.62,5630.34,7995.04,6855.70208333333,329073.7,56.7145833333334,75.9795677852496,261.070000000001,NA,56.7145833333334,NA,NA,75.9795677852496,NA
"2015",10,2015-10-04,48,0,0,11.7,32.8,5413.94,8092.93,6833.64395833333,328014.91,5536.29,8189.9,6873.16354166667,329911.85,85.6908333333334,106.870721005958,249.93,NA,85.6908333333334,NA,NA,106.870721005958,NA
"2015",10,2015-10-05,48,6,0,12.1,36.1,5459.65,9075.4,7145.96604166667,343006.37,5496.38,9163.48,7204.20625,345801.9,91.7202083333334,168.221979681362,737.99,7.43604166666667,84.2841666666667,NA,25.3985036058558,166.293567110998,NA
"2015",10,2015-10-06,48,2,0,14.1,35.4,5786.93,10391,8258.36895833333,396401.71,6113.26,10413.14,8368.69645833333,401697.43,138.775416666667,200.406029766239,666.869999999999,0.701458333333335,138.073958333333,NA,3.46988982774191,200.375988160383,NA
"2015",10,2015-10-07,48,0,0,15.4,20.4,5948.35,8254.24,7515.53041666667,360745.46,5967.41,8395.45,7525.13458333333,361206.46,38.5991666666667,54.6536094797652,204.740000000001,NA,38.5991666666667,NA,NA,54.6536094797652,NA
"2015",10,2015-10-08,48,0,0,16.7,21.1,5738.92,8519.02,7485.72333333333,359314.72,5793.15,8591.18,7492.024375,359617.17,39.0247916666667,59.915877712701,247.98,NA,39.0247916666667,NA,NA,59.915877712701,NA
"2015",10,2015-10-09,48,0,0,16.4,22.6,5975.4,8352.3,7607.15375,365143.38,5848.19,8414.31,7564.58791666667,363100.22,88.6829166666667,122.365206434809,297.16,NA,88.6829166666667,NA,NA,122.365206434809,NA
"2015",10,2015-10-10,48,0,0,13.2,26.1,5793.48,7880.77,7080.105625,339845.07,5823.87,7898.11,7076.31854166667,339663.29,41.4229166666667,56.3511071689516,124.79,NA,41.4229166666667,NA,NA,56.3511071689516,NA
"2015",10,2015-10-11,48,0,0,12.1,26.6,5637.2,8002.72,6875.20854166667,330010.01,5732.44,8121.02,6871.26729166667,329820.83,75.275,97.6563236986389,274.56,NA,75.275,NA,NA,97.6563236986389,NA
"2015",10,2015-10-12,48,0,0,15,30,5731.32,8803.36,7720.13416666667,370566.44,5759.26,8873.29,7725.77604166667,370837.25,54.074375,73.6359676748847,285.75,NA,54.074375,NA,NA,73.6359676748847,NA
"2015",10,2015-10-13,48,0,0,16,19.5,5929.41,8513.63,7748.25541666667,371916.26,5982.81,8562.41,7745.47854166667,371782.97,52.4268749999999,62.2330904242268,152.27,NA,52.4268749999999,NA,NA,62.2330904242268,NA
"2015",10,2015-10-14,48,0,0,14,24.1,5947.06,8497.52,7674.624375,368381.97,5958.63,8483.55,7673.26770833333,368316.85,41.7525000000001,54.511080945376,145.77,NA,41.7525000000001,NA,NA,54.511080945376,NA
"2015",10,2015-10-15,48,0,0,13.9,25.4,5893.31,9024.16,7832.45083333333,375957.64,5908.14,8927.13,7827.225,375706.8,38.3849999999999,47.6363692028825,116.09,NA,38.3849999999999,NA,NA,47.6363692028825,NA
"2015",10,2015-10-16,48,0,0,14.5,31.2,5970.7,9626.89,8064.028125,387073.35,5973.14,9638.94,8065.73166666667,387155.12,43.4510416666667,52.5979038516112,120.040000000001,NA,43.4510416666667,NA,NA,52.5979038516112,NA
"2015",10,2015-10-17,48,0,0,16.6,25,5875.02,7971.23,7234.74083333333,347267.56,5884.38,8114.07,7239.25729166667,347484.35,61.8806249999999,83.5391470484546,245.98,NA,61.8806249999999,NA,NA,83.5391470484546,NA
"2015",10,2015-10-18,48,0,0,18.9,21.3,5612.58,7810.94,6820.88916666667,327402.68,5650.48,7959.39,6801.205625,326457.87,51.1164583333334,66.8402376473185,170.98,NA,51.1164583333334,NA,NA,66.8402376473185,NA
"2015",10,2015-10-19,48,0,0,18,24.7,5818.36,8980.8,7795.09729166667,374164.67,5827.77,9001.4,7784.98458333333,373679.26,47.473125,56.6939165791475,151.72,NA,47.473125,NA,NA,56.6939165791475,NA
"2015",10,2015-10-20,48,0,0,16.1,30.8,5869.16,9456.56,8034.34458333333,385648.54,5935.36,9523.92,8031.69229166667,385521.23,51.3602083333333,70.0157675842853,182.83,NA,51.3602083333333,NA,NA,70.0157675842853,NA
"2015",10,2015-10-21,48,0,0,16.3,27.1,5867.65,8851.4,7907.94416666667,379581.32,5858.4,8922.75,7909.61083333333,379661.32,54.7166666666665,69.843683978343,172.42,NA,54.7166666666665,NA,NA,69.843683978343,NA
"2015",10,2015-10-22,48,0,0,15.1,20.9,5909.46,8483.92,7663.58125,367851.9,5985.39,8510.03,7663.495,367847.76,53.40375,66.0691666929438,162.4,NA,53.40375,NA,NA,66.0691666929438,NA
"2015",10,2015-10-23,48,0,0,11.6,19.5,5771.68,8069.42,7388.79583333333,354662.2,5777.35,8088.64,7397.72125,355090.62,47.2079166666667,57.4922224812483,139.68,NA,47.2079166666667,NA,NA,57.4922224812483,NA
"2015",10,2015-10-24,48,0,0,10.7,22.5,5604.09,7546.73,6761.0725,324531.48,5660.81,7539.98,6762.01125,324576.54,63.79625,83.3206000938543,282.61,NA,63.79625,NA,NA,83.3206000938543,NA
"2015",10,2015-10-25,48,0,0,12.2,25,5487.85,7862.48,6718.73979166667,322499.51,5599.3,7865.41,6716.450625,322389.63,69.9270833333333,89.1358752831876,237.48,NA,69.9270833333333,NA,NA,89.1358752831876,NA
"2015",10,2015-10-26,48,0,0,13.7,29.3,5727.92,8655.15,7636.8575,366569.16,5773.39,8758.58,7645.36791666667,366977.66,65.33625,90.1070788007245,273.289999999999,NA,65.33625,NA,NA,90.1070788007245,NA
"2015",10,2015-10-27,48,0,0,15.5,18.4,5765.05,8290.57,7493.12,359669.76,5786.19,8340.35,7495.61916666667,359789.72,40.6633333333333,51.5254122982049,126.9,NA,40.6633333333333,NA,NA,51.5254122982049,NA
"2015",10,2015-10-28,48,0,0,11.8,20.4,5871.08,8189.07,7501.40791666667,360067.58,5857.62,8219.22,7500.593125,360028.47,48.220625,60.469972593153,136.04,NA,48.220625,NA,NA,60.469972593153,NA
"2015",10,2015-10-29,48,0,0,12.3,22.3,5884.85,8195.41,7499.631875,359982.33,5909.1,8226.72,7512.25041666667,360588.02,42.038125,56.1446914416966,160.809999999999,NA,42.038125,NA,NA,56.1446914416966,NA
"2015",10,2015-10-30,48,0,0,10.8,22.8,5888.38,8115.48,7459.54354166667,358058.09,5883.21,8197.39,7463.58979166667,358252.31,38.5658333333334,56.0294521881126,164.14,NA,38.5658333333334,NA,NA,56.0294521881126,NA
"2015",10,2015-10-31,48,0,0,13.1,24.6,5710.59,7563.67,6934.375,332850,5749.98,7613.85,6930.61104166667,332669.33,52.736875,72.6827825640295,259.349999999999,NA,52.736875,NA,NA,72.6827825640295,NA
"2015",11,2015-11-01,48,0,0,15.3,28.2,5583.38,8039.69,6841.49020833333,328391.53,5610.78,8082.7,6845.37229166667,328577.87,57.7475,74.090266061069,200.610000000001,NA,57.7475,NA,NA,74.090266061069,NA
"2015",11,2015-11-02,48,0,0,17.9,30.5,5645.86,9219.41,7780.72083333333,373474.6,5610.21,9236.54,7783.715,373618.32,41.6379166666667,51.3979476730346,132.68,NA,41.6379166666667,NA,NA,51.3979476730346,NA
"2015",11,2015-11-03,48,0,0,17,20.5,5789.55,8518.19,7507.70770833333,360369.97,5846.83,8518.45,7589.01416666667,364272.68,143.768125,271.77024244985,986.43,NA,143.768125,NA,NA,271.77024244985,NA
