"full_date","n_obv","min_temp","min_temp_time","max_temp","max_temp_time"
2015-07-06,50,0.7,"6/7/2015 6:30",15.7,"6/7/2015 14:00"
2015-07-07,52,4,"7/7/2015 7:30",14.3,"7/7/2015 13:00"
2015-07-08,55,4.9,"8/7/2015 23:25",13.9,"8/7/2015 12:00"
2015-07-09,61,2.1,"9/7/2015 6:00",16.3,"9/7/2015 14:30"
2015-07-10,64,2.9,"10/7/2015 7:00",14.6,"10/7/2015 14:00"
2015-07-11,56,2.5,"11/7/2015 6:30",18,"11/7/2015 14:30"
2015-07-12,58,6.4,"12/7/2015 3:16",13.8,"12/7/2015 12:30"
2015-07-13,57,6.9,"13/7/2015 7:30",16.4,"13/7/2015 12:30"
2015-07-14,48,5.7,"14/7/2015 7:30",16,"14/7/2015 15:00"
2015-07-15,48,0.7,"15/7/2015 7:00",15,"15/7/2015 13:30"
2015-07-16,50,4.9,"16/7/2015 1:30",11.7,"16/7/2015 14:30"
2015-07-17,55,5.5,"17/7/2015 6:58",13.5,"17/7/2015 14:30"
2015-07-18,52,6,"18/7/2015 7:00",13.6,"18/7/2015 13:00"
2015-07-19,49,5.7,"19/7/2015 23:00",14.9,"19/7/2015 12:00"
2015-07-20,54,5.7,"20/7/2015 6:30",15.4,"20/7/2015 12:30"
2015-07-21,50,4.3,"21/7/2015 7:00",18.1,"21/7/2015 14:30"
2015-07-22,52,5.7,"22/7/2015 2:43",16.1,"22/7/2015 14:00"
2015-07-23,57,8.9,"23/7/2015 0:00",17.6,"23/7/2015 13:30"
2015-07-24,58,8.8,"24/7/2015 7:00",18.7,"24/7/2015 14:30"
2015-07-25,48,5.2,"25/7/2015 7:00",19.3,"25/7/2015 15:00"
2015-07-26,51,5.5,"26/7/2015 7:00",19.5,"26/7/2015 13:30"
2015-07-27,49,6.4,"27/7/2015 7:00",14,"27/7/2015 15:00"
2015-07-28,48,3,"28/7/2015 6:30",16.9,"28/7/2015 13:30"
2015-07-29,48,5.3,"29/7/2015 1:30",16.8,"29/7/2015 13:00"
2015-07-30,56,3.9,"30/7/2015 6:59",18.7,"30/7/2015 14:30"
2015-07-31,48,7,"31/7/2015 23:30",19.1,"31/7/2015 15:30"
2015-08-01,53,3.5,"1/8/2015 6:00",21.3,"1/8/2015 14:30"
2015-08-02,48,6.8,"2/8/2015 6:30",23.8,"2/8/2015 15:30"
2015-08-03,49,4.2,"3/8/2015 6:30",17.4,"3/8/2015 14:30"
2015-08-04,48,3.6,"4/8/2015 1:00",13.7,"4/8/2015 15:30"
2015-08-05,48,3.4,"5/8/2015 4:00",14.5,"5/8/2015 16:30"
2015-08-06,48,3.9,"6/8/2015 6:30",15.6,"6/8/2015 15:00"
2015-08-07,48,3.9,"7/8/2015 6:30",17.2,"7/8/2015 14:00"
2015-08-08,49,5.4,"8/8/2015 23:30",15.9,"8/8/2015 13:30"
2015-08-09,48,2.9,"9/8/2015 5:30",17.7,"9/8/2015 14:00"
2015-08-10,54,4,"10/8/2015 7:00",20.2,"10/8/2015 16:00"
2015-08-11,48,3.7,"11/8/2015 6:30",19.3,"11/8/2015 14:30"
2015-08-12,55,2.4,"12/8/2015 6:30",17.1,"12/8/2015 11:00"
2015-08-13,48,8.7,"13/8/2015 23:30",18.5,"13/8/2015 14:30"
2015-08-14,48,2.6,"14/8/2015 7:00",19.1,"14/8/2015 14:30"
2015-08-15,48,5,"15/8/2015 3:00",16.8,"15/8/2015 11:00"
2015-08-16,51,7.3,"16/8/2015 6:30",19.4,"16/8/2015 13:30"
2015-08-17,52,4.5,"17/8/2015 6:00",19.8,"17/8/2015 15:00"
2015-08-18,48,6.3,"18/8/2015 21:30",15.2,"18/8/2015 11:00"
2015-08-19,48,6.8,"19/8/2015 23:00",17.4,"19/8/2015 13:30"
2015-08-20,61,4.1,"20/8/2015 4:19",20.3,"20/8/2015 13:30"
2015-08-21,51,6.3,"21/8/2015 6:30",22.7,"21/8/2015 14:00"
2015-08-22,48,10.2,"22/8/2015 7:00",27.2,"22/8/2015 16:00"
2015-08-23,61,14.3,"23/8/2015 7:30",19.7,"23/8/2015 0:30"
2015-08-24,63,14.2,"24/8/2015 6:30",17,"24/8/2015 20:39"
2015-08-25,60,12.2,"25/8/2015 5:00",19.7,"25/8/2015 12:00"
2015-08-26,55,12.2,"26/8/2015 23:30",18.9,"26/8/2015 14:30"
2015-08-27,57,9.7,"27/8/2015 4:00",20.5,"27/8/2015 14:30"
2015-08-28,48,8.5,"28/8/2015 5:30",19,"28/8/2015 14:00"
2015-08-29,48,5.6,"29/8/2015 6:00",19.2,"29/8/2015 14:30"
2015-08-30,48,6.6,"30/8/2015 6:00",16.8,"30/8/2015 13:30"
2015-08-31,50,5.8,"31/8/2015 6:30",17.7,"31/8/2015 13:00"
2015-09-01,50,4.2,"1/9/2015 5:00",17.6,"1/9/2015 13:30"
2015-09-02,48,4,"2/9/2015 6:00",19.3,"2/9/2015 14:30"
2015-09-03,57,10.1,"3/9/2015 6:43",20.3,"3/9/2015 14:00"
2015-09-04,61,12.4,"4/9/2015 3:00",18.1,"4/9/2015 14:00"
2015-09-05,56,7.6,"5/9/2015 6:20",19.5,"5/9/2015 12:00"
2015-09-06,65,10.1,"6/9/2015 6:30",16.3,"6/9/2015 15:30"
2015-09-07,49,8.2,"7/9/2015 3:30",22.8,"7/9/2015 13:30"
2015-09-08,49,6.3,"8/9/2015 4:30",18.7,"8/9/2015 15:00"
2015-09-09,48,6.3,"9/9/2015 6:00",17.5,"9/9/2015 13:00"
2015-09-10,48,8.4,"10/9/2015 6:00",18,"10/9/2015 11:00"
2015-09-11,48,11.6,"11/9/2015 23:30",22.1,"11/9/2015 13:30"
2015-09-12,56,7.9,"12/9/2015 5:08",25.2,"12/9/2015 14:30"
2015-09-13,49,10.1,"13/9/2015 5:00",23.8,"13/9/2015 14:00"
2015-09-14,63,9.3,"14/9/2015 5:00",23,"14/9/2015 11:30"
2015-09-15,66,9.9,"15/9/2015 5:58",28.6,"15/9/2015 13:34"
2015-09-16,48,7.8,"16/9/2015 6:00",19.8,"16/9/2015 13:00"
2015-09-17,54,9.6,"17/9/2015 5:30",18.2,"17/9/2015 12:30"
2015-09-18,55,12.6,"18/9/2015 4:30",18.3,"18/9/2015 14:00"
2015-09-19,63,12.1,"19/9/2015 4:00",18.7,"19/9/2015 11:30"
2015-09-20,55,9.2,"20/9/2015 5:00",18.1,"20/9/2015 15:30"
2015-09-21,53,8.7,"21/9/2015 4:30",24.6,"21/9/2015 15:00"
2015-09-22,59,11.5,"22/9/2015 6:00",17.9,"22/9/2015 9:00"
2015-09-23,61,8.5,"23/9/2015 6:00",14.9,"23/9/2015 11:00"
2015-09-24,67,7.7,"24/9/2015 5:30",15.5,"24/9/2015 11:45"
2015-09-25,83,10.4,"25/9/2015 0:00",16.5,"25/9/2015 12:30"
2015-09-26,66,10.6,"26/9/2015 1:00",18,"26/9/2015 15:00"
2015-09-27,54,12.2,"27/9/2015 5:00",17.6,"27/9/2015 15:00"
2015-09-28,48,9.1,"28/9/2015 6:00",19.9,"28/9/2015 12:30"
2015-09-29,48,8.2,"29/9/2015 5:30",24.5,"29/9/2015 13:00"
2015-09-30,48,13.7,"30/9/2015 1:00",20.2,"30/9/2015 11:00"
2015-10-01,52,13.5,"1/10/2015 4:30",24.5,"1/10/2015 12:00"
2015-10-02,50,14.2,"2/10/2015 1:23",23.2,"2/10/2015 13:30"
2015-10-03,50,11.6,"3/10/2015 4:00",32.4,"3/10/2015 15:00"
2015-10-04,51,11.7,"4/10/2015 5:00",32.8,"4/10/2015 14:30"
2015-10-05,56,12.1,"5/10/2015 4:30",36.1,"5/10/2015 14:00"
2015-10-06,51,14.1,"6/10/2015 4:00",35.4,"6/10/2015 12:30"
2015-10-07,57,15.4,"7/10/2015 3:00",20.4,"7/10/2015 4:14"
2015-10-08,48,16.7,"8/10/2015 4:00",21.1,"8/10/2015 13:00"
2015-10-09,51,16.4,"9/10/2015 23:30",22.6,"9/10/2015 12:30"
2015-10-10,50,13.2,"10/10/2015 5:30",26.1,"10/10/2015 12:30"
2015-10-11,85,12.1,"11/10/2015 3:14",26.6,"11/10/2015 12:00"
2015-10-12,49,15,"12/10/2015 6:00",30,"12/10/2015 13:00"
2015-10-13,60,16,"13/10/2015 23:30",19.5,"13/10/2015 0:30"
2015-10-14,69,13.8,"14/10/2015 3:19",24.1,"14/10/2015 13:00"
2015-10-15,55,13.9,"15/10/2015 4:00",25.4,"15/10/2015 13:00"
2015-10-16,53,14.5,"16/10/2015 5:30",31.2,"16/10/2015 12:30"
2015-10-17,50,16.6,"17/10/2015 1:30",25,"17/10/2015 14:00"
2015-10-18,50,18.9,"18/10/2015 5:30",21.3,"18/10/2015 14:30"
2015-10-19,52,18,"19/10/2015 23:30",24.7,"19/10/2015 11:30"
2015-10-20,50,16.1,"20/10/2015 5:00",30.8,"20/10/2015 11:30"
2015-10-21,66,16.3,"21/10/2015 3:18",27.1,"21/10/2015 12:30"
2015-10-22,96,15.1,"22/10/2015 22:25",20.9,"22/10/2015 0:00"
2015-10-23,49,11.6,"23/10/2015 23:30",19.5,"23/10/2015 11:30"
2015-10-24,48,10.7,"24/10/2015 4:30",22.5,"24/10/2015 13:30"
2015-10-25,48,12.2,"25/10/2015 5:00",25,"25/10/2015 13:00"
2015-10-26,67,13.7,"26/10/2015 4:32",29.3,"26/10/2015 12:00"
2015-10-27,67,15.5,"27/10/2015 4:35",18.6,"27/10/2015 12:45"
2015-10-28,48,11.8,"28/10/2015 4:30",20.4,"28/10/2015 10:30"
2015-10-29,48,12.3,"29/10/2015 0:00",22.3,"29/10/2015 13:00"
2015-10-30,48,10.8,"30/10/2015 5:00",22.8,"30/10/2015 11:30"
2015-10-31,48,13.1,"31/10/2015 4:30",24.6,"31/10/2015 12:30"
2015-11-01,53,15.3,"1/11/2015 1:30",28.2,"1/11/2015 11:30"
2015-11-02,53,17.7,"2/11/2015 0:52",30.5,"2/11/2015 13:30"
2015-11-03,64,17,"3/11/2015 23:30",20.5,"3/11/2015 0:00"
2015-11-04,72,16.4,"4/11/2015 16:00",19.4,"4/11/2015 7:30"
2015-11-05,78,16,"5/11/2015 0:00",21.6,"5/11/2015 13:00"
2015-11-06,64,17.3,"6/11/2015 23:30",27.9,"6/11/2015 11:30"
2015-11-07,67,15.6,"7/11/2015 4:00",24.4,"7/11/2015 12:00"
2015-11-08,48,14,"8/11/2015 23:30",20.3,"8/11/2015 14:30"
2015-11-09,48,11.8,"9/11/2015 4:30",22.9,"9/11/2015 13:30"
2015-11-10,48,12,"10/11/2015 4:30",26.5,"10/11/2015 14:00"
2015-11-11,48,18.3,"11/11/2015 23:30",22.8,"11/11/2015 13:30"
2015-11-12,50,16,"12/11/2015 5:00",25.2,"12/11/2015 11:30"
2015-11-13,64,15.1,"13/11/2015 4:32",29,"13/11/2015 12:30"
2015-11-14,66,16,"14/11/2015 22:00",19.8,"14/11/2015 11:30"
2015-11-15,64,15,"15/11/2015 23:30",20.1,"15/11/2015 14:30"
2015-11-16,48,12.7,"16/11/2015 4:00",21.1,"16/11/2015 13:30"
2015-11-17,48,11.4,"17/11/2015 5:00",24.9,"17/11/2015 13:30"
2015-11-18,48,13.2,"18/11/2015 3:30",35.3,"18/11/2015 16:00"
2015-11-19,48,16,"19/11/2015 4:00",33.7,"19/11/2015 14:00"
2015-11-20,61,20.7,"20/11/2015 0:30",40.4,"20/11/2015 13:30"
2015-11-21,48,18.8,"21/11/2015 23:30",21.1,"21/11/2015 12:00"
2015-11-22,48,16.2,"22/11/2015 22:30",21.1,"22/11/2015 16:30"
2015-11-23,50,14.1,"23/11/2015 5:00",23.9,"23/11/2015 9:00"
2015-11-24,50,15.3,"24/11/2015 5:00",25,"24/11/2015 11:30"
2015-11-25,48,14.6,"25/11/2015 4:30",30.9,"25/11/2015 11:30"
2015-11-26,64,17.3,"26/11/2015 2:30",36.7,"26/11/2015 12:47"
2015-11-27,48,14.7,"27/11/2015 5:00",21.7,"27/11/2015 15:00"
2015-11-28,49,19.1,"28/11/2015 2:30",23.1,"28/11/2015 10:30"
2015-11-29,50,19.2,"29/11/2015 23:30",26.9,"29/11/2015 13:30"
2015-11-30,48,16.9,"30/11/2015 5:00",26.4,"30/11/2015 11:30"
2015-12-01,52,16.2,"1/12/2015 4:00",37.3,"1/12/2015 12:30"
2015-12-02,62,17.8,"2/12/2015 19:30",21.1,"2/12/2015 10:00"
2015-12-03,48,13.2,"3/12/2015 23:00",21.1,"3/12/2015 13:30"
2015-12-04,48,11.4,"4/12/2015 4:30",23.2,"4/12/2015 13:00"
2015-12-05,48,11.4,"5/12/2015 4:30",25.8,"5/12/2015 11:30"
2015-12-06,48,13.7,"6/12/2015 4:00",27.1,"6/12/2015 13:00"
2015-12-07,48,16.7,"7/12/2015 3:30",25.4,"7/12/2015 13:30"
2015-12-08,48,20.1,"8/12/2015 3:30",25.7,"8/12/2015 13:00"
2015-12-09,66,20,"9/12/2015 22:30",32.6,"9/12/2015 13:00"
2015-12-10,48,19.6,"10/12/2015 23:00",25.4,"10/12/2015 14:30"
2015-12-11,63,19.6,"11/12/2015 23:30",34.3,"11/12/2015 13:30"
2015-12-12,48,17.5,"12/12/2015 5:00",21.7,"12/12/2015 11:00"
2015-12-13,48,17.7,"13/12/2015 1:00",23.8,"13/12/2015 13:00"
2015-12-14,48,15.1,"14/12/2015 5:00",29.7,"14/12/2015 11:30"
2015-12-15,54,16.2,"15/12/2015 4:00",28,"15/12/2015 11:00"
2015-12-16,70,15.1,"16/12/2015 23:30",23.1,"16/12/2015 8:00"
2015-12-17,52,14,"17/12/2015 4:30",26.9,"17/12/2015 12:00"
2015-12-18,48,16.5,"18/12/2015 3:00",28.8,"18/12/2015 12:00"
2015-12-19,51,16.7,"19/12/2015 4:50",32.8,"19/12/2015 10:30"
2015-12-20,56,15.8,"20/12/2015 4:00",32.8,"20/12/2015 13:00"
2015-12-21,63,18,"21/12/2015 22:00",29.2,"21/12/2015 2:00"
2015-12-22,79,17.1,"22/12/2015 4:30",19.3,"22/12/2015 23:00"
2015-12-23,48,16.8,"23/12/2015 23:30",22.8,"23/12/2015 16:00"
2015-12-24,48,13.8,"24/12/2015 5:00",23.8,"24/12/2015 12:30"
2015-12-25,48,13.7,"25/12/2015 5:00",24.8,"25/12/2015 14:00"
2015-12-26,61,17.1,"26/12/2015 4:09",27.2,"26/12/2015 10:00"
2015-12-27,71,16.2,"27/12/2015 3:00",20.9,"27/12/2015 13:30"
2015-12-28,58,14.6,"28/12/2015 6:00",20.8,"28/12/2015 12:30"
2015-12-29,48,12.8,"29/12/2015 5:00",22.7,"29/12/2015 12:30"
2015-12-30,48,12.5,"30/12/2015 3:00",24.5,"30/12/2015 14:30"
2015-12-31,48,14.3,"31/12/2015 4:30",26.2,"31/12/2015 11:30"
2016-01-01,49,15.2,"1/1/2016 5:00",26,"1/1/2016 11:00"
2016-01-02,48,14.9,"2/1/2016 5:00",24.2,"2/1/2016 10:30"
2016-01-03,52,19,"3/1/2016 3:30",22.9,"3/1/2016 11:00"
2016-01-04,72,18.4,"4/1/2016 15:00",23.1,"4/1/2016 12:30"
2016-01-05,104,17.4,"5/1/2016 5:30",20.3,"5/1/2016 0:00"
2016-01-06,80,16.6,"6/1/2016 2:30",18.1,"6/1/2016 7:00"
2016-01-07,89,15.7,"7/1/2016 23:30",22.5,"7/1/2016 12:00"
2016-01-08,43,13.9,"8/1/2016 6:00",25.2,"8/1/2016 12:00"
2016-01-09,48,16.7,"9/1/2016 3:00",25.5,"9/1/2016 12:30"
2016-01-10,51,15.8,"10/1/2016 5:00",27.1,"10/1/2016 12:30"
2016-01-11,48,18.2,"11/1/2016 3:30",33.9,"11/1/2016 14:00"
2016-01-12,52,20.2,"12/1/2016 4:30",33.8,"12/1/2016 11:00"
2016-01-13,48,20.6,"13/1/2016 3:00",27.3,"13/1/2016 12:00"
2016-01-14,87,15.8,"14/1/2016 23:30",39.1,"14/1/2016 13:00"
2016-01-15,78,13.5,"15/1/2016 7:00",20.4,"15/1/2016 13:00"
2016-01-16,58,15.1,"16/1/2016 4:30",22.2,"16/1/2016 14:00"
2016-01-17,48,14,"17/1/2016 5:30",23.7,"17/1/2016 14:30"
2016-01-18,48,14.9,"18/1/2016 5:30",26.1,"18/1/2016 12:30"
2016-01-19,50,16.3,"19/1/2016 5:00",33.2,"19/1/2016 14:30"
2016-01-20,49,18.5,"20/1/2016 5:00",37.6,"20/1/2016 13:30"
2016-01-21,52,22.6,"21/1/2016 4:00",36.1,"21/1/2016 13:30"
2016-01-22,56,22.3,"22/1/2016 19:30",28.1,"22/1/2016 12:30"
2016-01-23,55,21.5,"23/1/2016 5:13",25.6,"23/1/2016 8:00"
2016-01-24,51,19.8,"24/1/2016 5:51",24,"24/1/2016 13:30"
2016-01-25,51,20.4,"25/1/2016 23:30",24.5,"25/1/2016 12:00"
2016-01-26,64,19.6,"26/1/2016 5:02",26.8,"26/1/2016 12:30"
2016-01-27,54,19.4,"27/1/2016 4:30",24.2,"27/1/2016 14:30"
2016-01-28,48,21.5,"28/1/2016 5:00",28.9,"28/1/2016 14:30"
2016-01-29,58,19.9,"29/1/2016 4:58",28.6,"29/1/2016 10:00"
2016-01-30,62,18.8,"30/1/2016 5:30",26.7,"30/1/2016 12:00"
2016-01-31,51,18.2,"31/1/2016 3:00",29,"31/1/2016 12:30"
2016-02-01,55,16.7,"1/2/2016 23:30",25.1,"1/2/2016 14:00"
2016-02-02,48,14.8,"2/2/2016 5:30",25.9,"2/2/2016 12:00"
2016-02-03,48,16.8,"3/2/2016 5:30",29.8,"3/2/2016 11:30"
2016-02-04,72,19,"4/2/2016 6:30",23.5,"4/2/2016 14:30"
2016-02-05,75,20.1,"5/2/2016 2:30",24,"5/2/2016 11:37"
2016-02-06,49,19.6,"6/2/2016 23:00",25.4,"6/2/2016 13:30"
2016-02-07,48,17.5,"7/2/2016 5:30",25.8,"7/2/2016 14:30"
2016-02-08,48,16.8,"8/2/2016 4:30",27.4,"8/2/2016 14:00"
2016-02-09,48,19.3,"9/2/2016 5:30",25.1,"9/2/2016 14:00"
2016-02-10,48,17.9,"10/2/2016 5:30",28.2,"10/2/2016 12:30"
2016-02-11,48,17.2,"11/2/2016 5:30",27.8,"11/2/2016 13:30"
2016-02-12,48,18.8,"12/2/2016 5:00",28.4,"12/2/2016 13:00"
2016-02-13,48,18.6,"13/2/2016 5:30",29.6,"13/2/2016 12:30"
2016-02-14,55,18.9,"14/2/2016 5:30",35.9,"14/2/2016 13:00"
2016-02-15,48,22,"15/2/2016 4:00",28.1,"15/2/2016 12:00"
2016-02-16,58,17.1,"16/2/2016 5:30",25.6,"16/2/2016 11:00"
2016-02-17,48,17.6,"17/2/2016 21:30",23.2,"17/2/2016 12:30"
2016-02-18,48,14.9,"18/2/2016 6:00",26.5,"18/2/2016 14:00"
2016-02-19,48,18.2,"19/2/2016 4:00",30.3,"19/2/2016 13:00"
2016-02-20,50,22.6,"20/2/2016 5:30",27.5,"20/2/2016 13:00"
2016-02-21,54,20.2,"21/2/2016 23:00",27.4,"21/2/2016 15:00"
2016-02-22,48,18.9,"22/2/2016 3:00",29.6,"22/2/2016 12:30"
2016-02-23,57,17.1,"23/2/2016 5:00",30,"23/2/2016 13:00"
2016-02-24,48,19.1,"24/2/2016 5:00",30.8,"24/2/2016 13:30"
2016-02-25,53,19.2,"25/2/2016 5:00",37.7,"25/2/2016 14:00"
2016-02-26,48,22.7,"26/2/2016 1:00",26.6,"26/2/2016 13:00"
2016-02-27,48,19.7,"27/2/2016 5:00",26.7,"27/2/2016 13:00"
2016-02-28,48,18,"28/2/2016 6:00",28,"28/2/2016 13:00"
2016-02-29,53,17.6,"29/2/2016 3:00",26.2,"29/2/2016 10:30"
2016-03-01,53,18.7,"1/3/2016 2:00",28.8,"1/3/2016 14:00"
2016-03-02,48,17.1,"2/3/2016 5:30",29.8,"2/3/2016 12:30"
2016-03-03,51,19.3,"3/3/2016 3:30",30.1,"3/3/2016 11:30"
2016-03-04,48,19.2,"4/3/2016 5:00",28.7,"4/3/2016 11:30"
2016-03-05,48,17.2,"5/3/2016 5:30",28.4,"5/3/2016 12:30"
2016-03-06,51,16.7,"6/3/2016 3:30",28.9,"6/3/2016 12:00"
2016-03-07,52,18,"7/3/2016 5:09",29.9,"7/3/2016 13:00"
2016-03-08,48,18.8,"8/3/2016 6:00",29.2,"8/3/2016 12:00"
2016-03-09,51,20.4,"9/3/2016 6:14",32,"9/3/2016 12:30"
2016-03-10,37,20.1,"10/3/2016 5:30",27.7,"10/3/2016 12:00"
2016-03-11,25,23.6,"11/3/2016 23:30",28.6,"11/3/2016 13:00"
2016-03-12,51,19.5,"12/3/2016 6:00",30.9,"12/3/2016 11:30"
2016-03-13,48,20.3,"13/3/2016 6:30",28.6,"13/3/2016 12:00"
2016-03-14,48,19.9,"14/3/2016 5:30",30.8,"14/3/2016 12:00"
2016-03-15,55,19.6,"15/3/2016 6:30",24.9,"15/3/2016 15:30"
2016-03-16,80,19.4,"16/3/2016 7:00",24.9,"16/3/2016 12:30"
2016-03-17,57,18.5,"17/3/2016 5:30",25.8,"17/3/2016 14:00"
2016-03-18,56,17.1,"18/3/2016 23:00",27.3,"18/3/2016 15:00"
2016-03-19,48,13.8,"19/3/2016 6:30",21.9,"19/3/2016 14:30"
2016-03-20,72,15.4,"20/3/2016 23:30",21.6,"20/3/2016 10:30"
2016-03-21,73,15.3,"21/3/2016 5:43",20.8,"21/3/2016 14:00"
2016-03-22,53,14.1,"22/3/2016 5:00",22.3,"22/3/2016 11:30"
2016-03-23,48,13.9,"23/3/2016 6:00",25.2,"23/3/2016 13:00"
2016-03-24,48,13.7,"24/3/2016 5:00",28.3,"24/3/2016 12:30"
2016-03-25,55,15.9,"25/3/2016 4:24",24.9,"25/3/2016 15:00"
2016-03-26,48,15.6,"26/3/2016 6:30",26.1,"26/3/2016 11:30"
2016-03-27,66,15.8,"27/3/2016 4:50",24.5,"27/3/2016 14:30"
2016-03-28,55,18,"28/3/2016 4:30",25.1,"28/3/2016 13:30"
2016-03-29,52,19.2,"29/3/2016 23:00",22.5,"29/3/2016 11:00"
2016-03-30,48,15.8,"30/3/2016 21:30",27,"30/3/2016 13:00"
2016-03-31,48,13.9,"31/3/2016 6:00",23.8,"31/3/2016 14:00"
2016-04-01,48,13.7,"1/4/2016 5:00",26.5,"1/4/2016 13:00"
2016-04-02,55,15.2,"2/4/2016 5:00",30.6,"2/4/2016 15:30"
2016-04-03,53,19,"3/4/2016 6:30",24.2,"3/4/2016 12:30"
2016-04-04,58,18.4,"4/4/2016 5:00",22.6,"4/4/2016 14:00"
2016-04-05,56,15,"5/4/2016 6:00",27.5,"5/4/2016 12:30"
2016-04-06,50,16.3,"6/4/2016 6:30",34.3,"6/4/2016 14:30"
2016-04-07,48,18.5,"7/4/2016 23:00",22,"7/4/2016 0:00"
2016-04-08,52,16.4,"8/4/2016 23:40",20.5,"8/4/2016 13:30"
2016-04-09,58,14,"9/4/2016 6:30",23.1,"9/4/2016 11:00"
2016-04-10,55,12.8,"10/4/2016 6:00",27.9,"10/4/2016 14:30"
2016-04-11,58,10.9,"11/4/2016 5:06",24.7,"11/4/2016 12:00"
2016-04-12,56,14.6,"12/4/2016 22:30",21.3,"12/4/2016 13:00"
2016-04-13,49,12.5,"13/4/2016 6:00",22.5,"13/4/2016 12:30"
2016-04-14,53,13.5,"14/4/2016 3:30",22.2,"14/4/2016 12:00"
2016-04-15,51,12.8,"15/4/2016 6:30",26,"15/4/2016 13:00"
2016-04-16,54,13,"16/4/2016 5:50",27.1,"16/4/2016 13:00"
2016-04-17,53,14.8,"17/4/2016 23:25",21.6,"17/4/2016 12:00"
2016-04-18,54,13.1,"18/4/2016 4:30",21.6,"18/4/2016 11:30"
2016-04-19,66,15.4,"19/4/2016 6:08",22.4,"19/4/2016 10:30"
2016-04-20,58,13.6,"20/4/2016 6:30",25.5,"20/4/2016 13:00"
2016-04-21,59,13.5,"21/4/2016 5:30",26.2,"21/4/2016 12:00"
2016-04-22,56,15.2,"22/4/2016 4:30",24.3,"22/4/2016 12:30"
2016-04-23,73,15,"23/4/2016 22:30",18,"23/4/2016 10:00"
2016-04-24,55,12,"24/4/2016 23:30",20.9,"24/4/2016 10:30"
2016-04-25,52,9.9,"25/4/2016 5:44",22.3,"25/4/2016 13:00"
2016-04-26,53,10.9,"26/4/2016 4:00",23.7,"26/4/2016 13:00"
2016-04-27,60,11.8,"27/4/2016 6:30",24.3,"27/4/2016 13:00"
2016-04-28,58,12.5,"28/4/2016 5:19",26.1,"28/4/2016 14:30"
2016-04-29,60,12.1,"29/4/2016 5:30",24.9,"29/4/2016 13:00"
2016-04-30,48,16.2,"30/4/2016 2:30",25.7,"30/4/2016 16:00"
2016-05-01,61,14.3,"1/5/2016 3:00",27.4,"1/5/2016 16:17"
2016-05-02,48,8.8,"2/5/2016 6:00",22.9,"2/5/2016 12:30"
2016-05-03,48,7.7,"3/5/2016 6:30",25.4,"3/5/2016 15:00"
2016-05-04,48,10.2,"4/5/2016 6:30",25.1,"4/5/2016 14:00"
2016-05-05,50,10.1,"5/5/2016 7:00",23.6,"5/5/2016 14:00"
2016-05-06,61,9.7,"6/5/2016 6:00",25.9,"6/5/2016 12:30"
2016-05-07,74,8.7,"7/5/2016 4:28",24.8,"7/5/2016 13:00"
2016-05-08,56,13.8,"8/5/2016 1:30",20.6,"8/5/2016 15:00"
2016-05-09,51,17.4,"9/5/2016 5:00",22.1,"9/5/2016 14:30"
2016-05-10,52,16.4,"10/5/2016 23:30",24,"10/5/2016 14:00"
2016-05-11,48,7.1,"11/5/2016 7:00",21.9,"11/5/2016 14:00"
2016-05-12,48,9.4,"12/5/2016 3:30",23.8,"12/5/2016 14:00"
2016-05-13,48,9.2,"13/5/2016 7:00",25.1,"13/5/2016 14:30"
2016-05-14,50,6.8,"14/5/2016 7:00",25.9,"14/5/2016 14:30"
2016-05-15,48,7.2,"15/5/2016 3:30",24.7,"15/5/2016 11:30"
2016-05-16,48,8.4,"16/5/2016 5:00",23.4,"16/5/2016 14:00"
2016-05-17,50,10.5,"17/5/2016 7:00",27.7,"17/5/2016 15:00"
2016-05-18,48,7.6,"18/5/2016 3:00",21,"18/5/2016 15:00"
2016-05-19,50,7.6,"19/5/2016 5:30",22.3,"19/5/2016 14:00"
2016-05-20,52,7.3,"20/5/2016 6:30",23.2,"20/5/2016 13:30"
2016-05-21,50,10.3,"21/5/2016 1:13",21.2,"21/5/2016 12:30"
2016-05-22,68,11,"22/5/2016 6:15",23.6,"22/5/2016 13:00"
2016-05-23,54,9.7,"23/5/2016 7:00",27.1,"23/5/2016 12:17"
2016-05-24,48,8,"24/5/2016 23:30",21.1,"24/5/2016 14:30"
2016-05-25,48,4.7,"25/5/2016 6:30",20.7,"25/5/2016 14:00"
2016-05-26,48,11.2,"26/5/2016 4:00",20.4,"26/5/2016 14:30"
2016-05-27,56,8.4,"27/5/2016 6:30",17.9,"27/5/2016 15:00"
2016-05-28,52,3.8,"28/5/2016 5:30",15.2,"28/5/2016 15:30"
2016-05-29,48,3.8,"29/5/2016 7:00",18.4,"29/5/2016 14:30"
2016-05-30,50,5.1,"30/5/2016 22:53",18.5,"30/5/2016 14:30"
2016-05-31,62,5.8,"31/5/2016 0:00",16.7,"31/5/2016 12:00"
2016-06-01,55,10.1,"1/6/2016 23:30",17.8,"1/6/2016 11:00"
2016-06-02,52,8.9,"2/6/2016 7:00",18.1,"2/6/2016 11:00"
2016-06-03,60,10.2,"3/6/2016 4:30",17.9,"3/6/2016 12:30"
2016-06-04,86,14.6,"4/6/2016 2:00",20.9,"4/6/2016 13:08"
