timestamp,is_hot_day,true,op_24h
2019-01-30 18:00:00,1,12853.58,12306.97
2019-01-30 18:30:00,1,12115.24,12006.55
2019-01-30 19:00:00,1,11422.04,11678.25
2019-01-30 19:30:00,1,10889.16,11512.1
2019-01-30 20:00:00,1,10430.67,11284.66
2019-01-30 20:30:00,1,10151.35,11001.47
2019-01-30 21:00:00,1,9639.91,10571.01
2019-01-30 21:30:00,1,9156.11,10224.57
2019-01-30 22:00:00,1,8898.25,9774.19
2019-01-30 22:30:00,1,8584.26,9439.54
2019-01-30 23:00:00,1,8351.58,9059.71
2019-01-30 23:30:00,1,8060.04,8745.54
2019-01-31 00:00:00,1,7803.95,8467.75
2019-01-31 00:30:00,1,7621.71,8244.65
2019-01-31 01:00:00,1,7453.57,8006.52
2019-01-31 01:30:00,1,7213.22,7768.59
2019-01-31 02:00:00,1,6961.2,7567.13
2019-01-31 02:30:00,1,6768.1,7403.37
2019-01-31 03:00:00,1,6616.2,7275.6
2019-01-31 03:30:00,1,6597.62,7258.5
2019-01-31 04:00:00,1,6597.79,7276.92
2019-01-31 12:30:00,1,8573.57,11491.38
2019-01-31 13:00:00,1,8485.96,11710.39
2019-01-31 13:30:00,1,8462.54,11999.55
2019-01-31 14:00:00,1,8462.72,12278.64
2019-01-31 14:30:00,1,8517.07,12543.74
2019-01-31 15:00:00,1,8475.9,12827.75
2019-01-31 15:30:00,1,8559.97,13006.46
2019-01-31 16:00:00,1,8596.51,13206.52
2019-01-31 16:30:00,1,8650.59,13279.07
2019-01-31 17:00:00,1,8635.59,13101.16
2019-01-31 17:30:00,1,8627.13,12737.89
2019-01-31 18:00:00,1,8499.8,12437.25
2019-01-31 18:30:00,1,8477.41,11878.58
2019-01-31 19:00:00,1,8404.57,11215.93
2019-01-31 19:30:00,1,8378.98,10841.04
2019-01-31 20:00:00,1,8348.17,10569.83
2019-01-31 20:30:00,1,8309.86,10097.28
2019-01-31 21:00:00,1,8057.78,9684.55
2019-01-31 21:30:00,1,7919.62,9438.17
2019-01-31 22:00:00,1,7921.78,9055.9
2019-01-31 22:30:00,1,7778.22,8802.86
2019-01-31 23:00:00,1,7753.57,8468.47
2019-01-31 23:30:00,1,7596.27,8143.55
2019-02-04 00:00:00,1,8331.52,7384.7
2019-02-04 00:30:00,1,8161.55,7170.57
2019-02-04 01:00:00,1,7859.04,6982.49
2019-02-04 01:30:00,1,7624.02,6725.48
2019-02-04 02:00:00,1,7386.03,6577.59
2019-02-04 02:30:00,1,7066.05,6485.14
2019-02-04 03:00:00,1,6995.29,6475.8
2019-02-04 03:30:00,1,6882.17,6514.38
2019-02-04 04:00:00,1,6880.01,6613.6
2019-02-04 12:30:00,1,9874.71,10712.86
2019-02-04 13:00:00,1,9914.6,10910.08
2019-02-04 13:30:00,1,10053.34,11038.1
2019-02-04 14:00:00,1,10123.92,11208.99
2019-02-04 14:30:00,1,10169.79,11384.94
2019-02-04 15:00:00,1,10352.65,11637.27
2019-02-04 15:30:00,1,10445.73,11820.39
2019-02-04 16:00:00,1,10540.36,11980.49
2019-02-04 16:30:00,1,10615.07,12039.21
2019-02-04 17:00:00,1,10534.25,12058.25
2019-02-04 17:30:00,1,10548.47,11826.48
2019-02-04 18:00:00,1,10352.38,11676.98
2019-02-04 18:30:00,1,10231.1,11380.49
2019-02-04 19:00:00,1,10033.85,11103.96
2019-02-04 19:30:00,1,9976.96,10926.71
2019-02-04 20:00:00,1,9929.28,10744.34
2019-02-04 20:30:00,1,9710.98,10364.62
2019-02-04 21:00:00,1,9429.14,9933.72
2019-02-04 21:30:00,1,9165.56,9601.54
2019-02-04 22:00:00,1,9000.0,9196.35
2019-02-04 22:30:00,1,8706.61,8860.6
2019-02-04 23:00:00,1,8504.28,8526.6
2019-02-04 23:30:00,1,8237.34,8220.53
2019-02-08 00:00:00,1,7720.69,7906.86
2019-02-08 00:30:00,1,7561.64,7713.36
2019-02-08 01:00:00,1,7267.17,7511.77
2019-02-08 01:30:00,1,7096.98,7243.78
2019-02-08 02:00:00,1,6783.95,7035.04
2019-02-08 02:30:00,1,6566.59,6896.51
2019-02-08 03:00:00,1,6449.73,6827.4
2019-02-08 03:30:00,1,6331.29,6804.03
2019-02-08 04:00:00,1,6332.49,6856.33
2019-02-08 12:30:00,1,8384.64,10215.57
2019-02-08 13:00:00,1,8504.44,10401.08
2019-02-08 13:30:00,1,8648.45,10536.52
2019-02-08 14:00:00,1,8697.37,10736.4
2019-02-08 14:30:00,1,8734.38,10830.08
2019-02-08 15:00:00,1,8703.7,11033.21
2019-02-08 15:30:00,1,8856.57,11153.25
2019-02-08 16:00:00,1,9061.01,11234.99
2019-02-08 16:30:00,1,9254.32,11123.48
2019-02-08 17:00:00,1,9320.91,11076.5
2019-02-08 17:30:00,1,9371.2,10852.65
2019-02-08 18:00:00,1,9340.44,10600.15
2019-02-08 18:30:00,1,9298.58,10330.78
2019-02-08 19:00:00,1,9100.51,10191.89
2019-02-08 19:30:00,1,8840.58,10078.53
2019-02-08 20:00:00,1,8729.58,9948.55
2019-02-08 20:30:00,1,8641.89,9732.6
2019-02-08 21:00:00,1,8362.5,9436.97
2019-02-08 21:30:00,1,8214.56,9279.15
2019-02-08 22:00:00,1,7998.99,9006.03
2019-02-08 22:30:00,1,7812.08,8818.36
2019-02-08 23:00:00,1,7745.37,8500.81
2019-02-08 23:30:00,1,7486.43,8243.2
2019-02-09 00:00:00,1,7289.11,8018.6
2019-02-09 00:30:00,1,7122.36,7759.63
2019-02-09 01:00:00,1,6897.29,7475.14
2019-02-09 01:30:00,1,6722.2,7150.23
2019-02-09 02:00:00,1,6469.04,6928.84
2019-02-09 02:30:00,1,6339.7,6752.54
2019-02-09 03:00:00,1,6219.01,6637.18
2019-02-09 03:30:00,1,6146.93,6588.59
2019-02-09 04:00:00,1,6179.06,6579.24
2019-02-09 12:30:00,1,6666.6,8687.91
2019-02-09 13:00:00,1,6680.42,8800.85
2019-02-09 13:30:00,1,6697.68,8858.73
2019-02-09 14:00:00,1,6709.97,8966.33
2019-02-09 14:30:00,1,6809.52,9077.18
2019-02-09 15:00:00,1,6883.21,9298.46
2019-02-09 15:30:00,1,7052.16,9495.68
2019-02-09 16:00:00,1,7245.78,9563.64
2019-02-09 16:30:00,1,7455.62,9634.12
2019-02-09 17:00:00,1,7635.94,9715.7
2019-02-09 17:30:00,1,7914.37,9506.96
2019-02-09 18:00:00,1,8138.59,9368.96
2019-02-09 18:30:00,1,8202.26,9066.29
2019-02-09 19:00:00,1,8145.42,8886.7
2019-02-09 19:30:00,1,8071.18,8732.26
2019-02-09 20:00:00,1,8135.22,8587.68
2019-02-09 20:30:00,1,8131.5,8446.58
2019-02-09 21:00:00,1,7991.46,8219.26
2019-02-09 21:30:00,1,7753.29,8080.43
2019-02-09 22:00:00,1,7587.11,7898.46
2019-02-09 22:30:00,1,7352.59,7647.44
2019-02-09 23:00:00,1,7253.94,7464.48
2019-02-09 23:30:00,1,7024.92,7273.54
2019-02-12 00:00:00,1,8072.01,7497.59
2019-02-12 00:30:00,1,7853.14,7348.43
2019-02-12 01:00:00,1,7612.12,7158.65
2019-02-12 01:30:00,1,7403.36,6904.24
2019-02-12 02:00:00,1,7081.43,6685.99
2019-02-12 02:30:00,1,6847.63,6523.61
2019-02-12 03:00:00,1,6676.12,6428.14
2019-02-12 03:30:00,1,6653.07,6412.56
2019-02-12 04:00:00,1,6560.3,6470.12
2019-02-12 12:30:00,1,8146.9,9560.02
2019-02-12 13:00:00,1,8186.55,9804.02
2019-02-12 13:30:00,1,8237.51,9969.61
2019-02-12 14:00:00,1,8293.8,10201.14
2019-02-12 14:30:00,1,8371.07,10580.91
2019-02-12 15:00:00,1,8408.53,10931.35
2019-02-12 15:30:00,1,8586.78,11246.31
2019-02-12 16:00:00,1,8747.33,11473.73
2019-02-12 16:30:00,1,8918.41,11645.05
2019-02-12 17:00:00,1,9019.84,11704.6
2019-02-12 17:30:00,1,9138.63,11516.59
2019-02-12 18:00:00,1,9001.11,11285.62
2019-02-12 18:30:00,1,8992.56,10988.9
2019-02-12 19:00:00,1,8834.25,10674.24
2019-02-12 19:30:00,1,8642.67,10280.84
2019-02-12 20:00:00,1,8598.73,10069.28
2019-02-12 20:30:00,1,8493.36,9772.42
2019-02-12 21:00:00,1,8312.7,9417.79
2019-02-12 21:30:00,1,8021.76,9158.45
2019-02-12 22:00:00,1,7895.97,8839.86
2019-02-12 22:30:00,1,7656.79,8512.5
2019-02-12 23:00:00,1,7621.37,8212.53
2019-02-12 23:30:00,1,7424.73,7923.69
2019-02-17 00:00:00,1,7434.32,6879.69
2019-02-17 00:30:00,1,7283.03,6735.64
2019-02-17 01:00:00,1,7110.02,6586.81
2019-02-17 01:30:00,1,6949.94,6369.1
2019-02-17 02:00:00,1,6702.29,6184.75
2019-02-17 02:30:00,1,6539.48,6090.69
2019-02-17 03:00:00,1,6445.26,6052.0
2019-02-17 03:30:00,1,6446.14,6045.88
2019-02-17 04:00:00,1,6497.61,6066.95
2019-02-17 12:30:00,1,9832.33,7950.59
2019-02-17 13:00:00,1,10047.62,8086.86
2019-02-17 13:30:00,1,10244.15,8238.47
2019-02-17 14:00:00,1,10480.68,8362.21
2019-02-17 14:30:00,1,10693.22,8544.91
2019-02-17 15:00:00,1,10918.94,8781.66
2019-02-17 15:30:00,1,11280.17,9001.21
2019-02-17 16:00:00,1,11596.16,9186.4
2019-02-17 16:30:00,1,11833.88,9347.73
2019-02-17 17:00:00,1,11898.99,9520.11
2019-02-17 17:30:00,1,11842.81,9556.15
2019-02-17 18:00:00,1,11572.93,9525.16
2019-02-17 18:30:00,1,11461.16,9369.64
2019-02-17 19:00:00,1,11113.47,9246.84
2019-02-17 19:30:00,1,10749.12,9207.25
2019-02-17 20:00:00,1,10597.3,9065.64
2019-02-17 20:30:00,1,10225.38,8826.28
2019-02-17 21:00:00,1,9834.35,8517.17
2019-02-17 21:30:00,1,9333.93,8294.3
2019-02-17 22:00:00,1,9131.27,8033.97
2019-02-17 22:30:00,1,8740.22,7781.29
2019-02-17 23:00:00,1,8569.41,7531.39
2019-02-17 23:30:00,1,8231.83,7287.88
2019-02-18 00:00:00,1,7997.81,7104.7
2019-02-18 00:30:00,1,7795.31,6893.64
2019-02-18 01:00:00,1,7616.19,6704.03
2019-02-18 01:30:00,1,7377.37,6457.91
2019-02-18 02:00:00,1,7115.7,6261.87
2019-02-18 02:30:00,1,6893.6,6191.19
2019-02-18 03:00:00,1,6759.72,6202.41
2019-02-18 03:30:00,1,6716.46,6256.3
2019-02-18 04:00:00,1,6770.9,6371.61
2019-02-18 12:30:00,1,9713.51,10467.51
2019-02-18 13:00:00,1,9651.41,10750.6
2019-02-18 13:30:00,1,9629.25,10961.73
