timestamp,is_hot_day,true,op_latest
2019-01-30 04:30:00,1,7086.18,7396.95
2019-01-30 05:00:00,1,7325.73,7611.5
2019-01-30 05:30:00,1,7613.07,7997.51
2019-01-30 06:00:00,1,8097.27,8425.36
2019-01-30 06:30:00,1,8503.32,8924.68
2019-01-30 07:00:00,1,8906.25,9335.17
2019-01-30 07:30:00,1,9273.24,9634.98
2019-01-30 08:00:00,1,9536.96,9668.37
2019-01-30 08:30:00,1,9728.73,9835.74
2019-01-30 09:00:00,1,9942.5,9964.97
2019-01-30 09:30:00,1,10170.82,10164.08
2019-01-30 10:00:00,1,10380.41,10419.08
2019-01-30 10:30:00,1,10602.12,10537.39
2019-01-30 11:00:00,1,10693.5,10815.54
2019-01-30 11:30:00,1,10801.99,10912.91
2019-01-30 12:00:00,1,11024.88,11061.96
2019-01-30 12:30:00,1,11345.58,11311.92
2019-01-30 13:00:00,1,11555.76,11626.73
2019-01-30 13:30:00,1,11966.23,11861.8
2019-01-30 14:00:00,1,12210.65,12161.85
2019-01-30 14:30:00,1,12450.94,12310.92
2019-01-30 15:00:00,1,12658.02,12023.5
2019-01-30 15:30:00,1,13043.68,12296.43
2019-01-30 16:00:00,1,13388.48,12565.87
2019-01-30 16:30:00,1,13638.66,12657.21
2019-01-30 17:00:00,1,13700.9,12172.44
2019-01-30 17:30:00,1,13607.67,12005.18
2019-01-30 18:00:00,1,12853.58,11875.94
2019-01-30 18:30:00,1,12115.24,11646.45
2019-01-30 19:00:00,1,11422.04,11430.01
2019-01-30 19:30:00,1,10889.16,11335.71
2019-01-30 20:00:00,1,10430.67,11150.11
2019-01-30 20:30:00,1,10151.35,10779.38
2019-01-30 21:00:00,1,9639.91,10387.82
2019-01-30 21:30:00,1,9156.11,10050.94
2019-01-30 22:00:00,1,8898.25,9594.4
2019-01-30 22:30:00,1,8584.26,9283.64
2019-01-30 23:00:00,1,8351.58,8908.53
2019-01-30 23:30:00,1,8060.04,8606.94
2019-01-31 00:00:00,1,7803.95,8293.24
2019-01-31 00:30:00,1,7621.71,8039.24
2019-01-31 01:00:00,1,7453.57,7788.79
2019-01-31 01:30:00,1,7213.22,7521.56
2019-01-31 02:00:00,1,6961.2,7257.2
2019-01-31 02:30:00,1,6768.1,7113.34
2019-01-31 03:00:00,1,6616.2,7084.73
2019-01-31 03:30:00,1,6597.62,7062.09
2019-01-31 04:00:00,1,6597.79,7119.48
2019-01-31 04:30:00,1,6662.12,7277.61
2019-01-31 05:00:00,1,6871.18,7523.79
2019-01-31 05:30:00,1,7088.26,8029.41
2019-01-31 06:00:00,1,7535.82,8499.48
2019-01-31 06:30:00,1,7874.42,8981.65
2019-01-31 07:00:00,1,8261.53,9355.69
2019-01-31 07:30:00,1,8542.03,9691.81
2019-01-31 08:00:00,1,8672.65,9837.08
2019-01-31 08:30:00,1,8678.67,9941.7
2019-01-31 09:00:00,1,8717.04,10169.46
2019-01-31 09:30:00,1,8734.79,10408.28
2019-01-31 10:00:00,1,8649.6,10554.06
2019-01-31 10:30:00,1,8708.56,10808.74
2019-01-31 11:00:00,1,8638.95,10900.53
2019-01-31 11:30:00,1,8663.1,11008.82
2019-01-31 12:00:00,1,8525.7,11215.34
2019-01-31 12:30:00,1,8573.57,11583.68
2019-01-31 13:00:00,1,8485.96,11857.81
2019-01-31 13:30:00,1,8462.54,12115.46
2019-01-31 14:00:00,1,8462.72,12336.43
