"full_date","n_obv","min_temp","min_temp_time","max_temp","max_temp_time","extreme_flag","extreme_type","n_low","n_high","n_low_run","n_high_run","first_low_time","last_low_time","first_high_time","last_high_time"
2015-08-23,61,14.3,2015-08-23 07:30:00,19.7,2015-08-23 00:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-08-23,53,6.9,2016-08-23 06:30:00,16.9,2016-08-23 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-08-23,55,4.2,2017-08-23 06:30:00,21.2,2017-08-23 13:00:00,TRUE,"Cold",8,0,8,0,2017-08-23 04:30:00,2017-08-23 07:00:00,NA,NA
2018-08-23,51,3.3,2018-08-23 06:30:00,16.6,2018-08-23 13:00:00,TRUE,"Cold",10,0,10,0,2018-08-23 02:30:00,2018-08-23 07:00:00,NA,NA
2019-08-23,48,5.1,2019-08-23 05:30:00,18.1,2019-08-23 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-08-23,57,4.1,2020-08-23 01:30:00,16.1,2020-08-23 13:30:00,TRUE,"Cold",2,0,1,0,2020-08-23 01:30:00,2020-08-23 02:00:00,NA,NA
2010-09-23,48,12.6,2010-09-23 23:00:00,18.2,2010-09-23 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-09-23,66,8.4,2011-09-23 06:00:00,30.6,2011-09-23 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-09-23,50,7.3,2012-09-23 04:00:00,25.3,2012-09-23 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-09-23,48,9.4,2013-09-23 06:00:00,25.1,2013-09-23 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-09-23,54,7.3,2014-09-23 05:30:00,21.4,2014-09-23 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-09-23,61,8.5,2015-09-23 06:00:00,14.9,2015-09-23 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-09-23,49,14.9,2016-09-23 05:00:00,20.5,2016-09-23 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-09-23,48,9.6,2017-09-23 06:00:00,34,2017-09-23 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-09-23,53,10,2018-09-23 00:30:00,19.6,2018-09-23 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-09-23,49,7.6,2019-09-23 23:30:00,20.8,2019-09-23 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-09-23,48,9.5,2020-09-23 04:30:00,23,2020-09-23 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-01-24,57,17.7,2010-01-24 04:30:00,23,2010-01-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-01-24,54,19.3,2011-01-24 05:30:00,34.6,2011-01-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-01-24,76,15.8,2012-01-24 04:30:00,23.1,2012-01-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-01-24,48,19.7,2013-01-24 04:30:00,26.9,2013-01-24 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-01-24,58,17.8,2014-01-24 05:30:00,27.2,2014-01-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-01-24,48,21.6,2015-01-24 04:00:00,30.2,2015-01-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-01-24,51,19.8,2016-01-24 06:00:00,24,2016-01-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-01-24,74,20.8,2017-01-24 17:30:00,36.5,2017-01-24 10:30:00,TRUE,"Hot",0,21,0,15,NA,NA,2017-01-24 10:00:00,2017-01-24 10:00:00
2018-01-24,48,20.7,2018-01-24 04:00:00,30.8,2018-01-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-01-24,52,21.9,2019-01-24 07:30:00,26.7,2019-01-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-01-24,53,22.4,2020-01-24 09:00:00,30.1,2020-01-24,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-01-24,48,20.6,2021-01-24 04:30:00,34.9,2021-01-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-10-24,66,13,2010-10-24 09:00:00,16.2,2010-10-24,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-10-24,56,15.1,2011-10-24 05:00:00,32.4,2011-10-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-10-24,48,8.4,2012-10-24 05:30:00,22.8,2012-10-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-10-24,56,12.3,2013-10-24 05:30:00,22.2,2013-10-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-10-24,48,17.9,2014-10-24 04:30:00,27.5,2014-10-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-10-24,48,10.7,2015-10-24 04:30:00,22.5,2015-10-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-10-24,48,8.3,2016-10-24 05:00:00,18.4,2016-10-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-10-24,50,10.5,2017-10-24 04:30:00,27.2,2017-10-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-10-24,55,16.3,2018-10-24,18.9,2018-10-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-10-24,49,15.8,2019-10-24 23:30:00,25.8,2019-10-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-10-24,72,14.8,2020-10-24 23:30:00,24.9,2020-10-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-11-24,48,14.3,2010-11-24 05:00:00,25.1,2010-11-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-11-24,56,15.6,2011-11-24 22:30:00,17.9,2011-11-24 07:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-11-24,48,14.3,2012-11-24 04:30:00,25.4,2012-11-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-11-24,48,16.3,2013-11-24 05:00:00,21.5,2013-11-24 09:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-11-24,56,20.6,2014-11-24 03:00:00,30.2,2014-11-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-11-24,50,15.3,2015-11-24 05:00:00,25,2015-11-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-11-24,51,12.9,2016-11-24 05:00:00,21,2016-11-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-11-24,48,15.1,2017-11-24 04:00:00,29.2,2017-11-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-11-24,54,13.2,2018-11-24 23:30:00,25,2018-11-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-11-24,48,18.7,2019-11-24 21:00:00,22.7,2019-11-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-11-24,48,18.1,2020-11-24 05:00:00,22.3,2020-11-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-12-24,48,15.8,2010-12-24 23:30:00,22.7,2010-12-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-12-24,55,18,2011-12-24 01:30:00,26.5,2011-12-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-12-24,54,20.4,2012-12-24 02:30:00,31.6,2012-12-24 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-12-24,54,18,2013-12-24 20:30:00,21.4,2013-12-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-12-24,50,19.6,2014-12-24 23:30:00,23.5,2014-12-24 08:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-12-24,48,13.8,2015-12-24 05:00:00,23.8,2015-12-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-12-24,54,17.4,2016-12-24 02:30:00,28.1,2016-12-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-12-24,61,19.2,2017-12-24 05:00:00,39.8,2017-12-24 12:30:00,TRUE,"Hot",0,7,0,7,NA,NA,2017-12-24 10:00:00,2017-12-24 13:00:00
2018-12-24,48,12,2018-12-24 05:00:00,24.9,2018-12-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-12-24,55,19.4,2019-12-24 01:00:00,27.4,2019-12-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-12-24,48,15.3,2020-12-24 04:30:00,26.1,2020-12-24 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-02-24,45,20,2010-02-24 20:00:00,23.9,2010-02-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-02-24,48,13.3,2011-02-24 05:00:00,27.6,2011-02-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-02-24,54,16.4,2012-02-24 05:30:00,28.3,2012-02-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-02-24,65,22.5,2013-02-24,27.9,2013-02-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-02-24,51,18.6,2014-02-24 06:00:00,26.8,2014-02-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-02-24,59,20,2015-02-24 05:00:00,24.1,2015-02-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-02-24,48,19.1,2016-02-24 05:00:00,30.8,2016-02-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-02-24,48,18.6,2017-02-24 03:30:00,26.4,2017-02-24 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-02-24,48,19.4,2018-02-24 05:30:00,33.2,2018-02-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-02-24,48,19.3,2019-02-24 23:00:00,23.8,2019-02-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-02-24,52,17.4,2020-02-24 04:30:00,27.3,2020-02-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-02-24,63,16.3,2021-02-24 05:30:00,21.7,2021-02-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-03-24,48,17.3,2010-03-24 06:00:00,25.2,2010-03-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-03-24,53,14.5,2011-03-24 02:30:00,25.8,2011-03-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-03-24,48,11.6,2012-03-24 23:00:00,23.2,2012-03-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-03-24,48,17.9,2013-03-24 23:30:00,30.3,2013-03-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-03-24,58,16.5,2014-03-24 12:30:00,21.3,2014-03-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-03-24,67,17,2015-03-24 04:00:00,25.1,2015-03-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-03-24,48,13.7,2016-03-24 05:00:00,28.3,2016-03-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-03-24,66,18.1,2017-03-24 06:30:00,23.3,2017-03-24 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-03-24,55,15,2018-03-24 02:30:00,26,2018-03-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-03-24,48,20.7,2019-03-24 01:30:00,31.2,2019-03-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-03-24,51,14.9,2020-03-24 03:00:00,22.1,2020-03-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-04-24,47,16.3,2010-04-24 06:00:00,28.1,2010-04-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-04-24,53,11.8,2011-04-24 06:00:00,22,2011-04-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-04-24,54,12.4,2012-04-24 05:30:00,24,2012-04-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-04-24,48,8.6,2013-04-24 04:30:00,22.5,2013-04-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-04-24,48,10.1,2014-04-24 06:30:00,28.7,2014-04-24 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-04-24,57,11.9,2015-04-24 05:30:00,24.4,2015-04-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-04-24,55,12,2016-04-24 23:30:00,20.9,2016-04-24 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-04-24,50,13.2,2017-04-24 06:00:00,25.1,2017-04-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-04-24,48,13.2,2018-04-24 07:00:00,23.2,2018-04-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-04-24,53,14.1,2019-04-24 04:30:00,25.6,2019-04-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-04-24,52,12.5,2020-04-24 03:00:00,27.6,2020-04-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-05-24,56,7.5,2010-05-24 04:30:00,18.5,2010-05-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-05-24,53,8,2011-05-24 04:00:00,18,2011-05-24 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-05-24,62,4,2012-05-24 04:00:00,14.5,2012-05-24 12:00:00,TRUE,"Cold",7,0,2,0,2012-05-24 03:00:00,2012-05-24 07:00:00,NA,NA
2013-05-24,71,11.6,2013-05-24 07:00:00,17,2013-05-24 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-05-24,48,9.9,2014-05-24 07:00:00,23.7,2014-05-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-05-24,48,6.3,2015-05-24 01:00:00,17.7,2015-05-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-05-24,48,8,2016-05-24 23:30:00,21.1,2016-05-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-05-24,57,11,2017-05-24 02:00:00,22,2017-05-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-05-24,56,6.9,2018-05-24 07:00:00,19.4,2018-05-24 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-05-24,49,9.5,2019-05-24 06:30:00,23.5,2019-05-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-05-24,56,12.8,2020-05-24 23:00:00,17.3,2020-05-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-06-24,54,9.7,2010-06-24 22:00:00,18,2010-06-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-06-24,55,2.9,2011-06-24 06:00:00,17.5,2011-06-24 13:30:00,TRUE,"Cold",13,0,13,0,2011-06-24 02:00:00,2011-06-24 07:00:00,NA,NA
2012-06-24,48,2.8,2012-06-24 06:30:00,17.4,2012-06-24 14:30:00,TRUE,"Cold",10,0,10,0,2012-06-24 03:00:00,2012-06-24 07:30:00,NA,NA
2013-06-24,58,9.4,2013-06-24 06:30:00,13.6,2013-06-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-06-24,56,10.9,2014-06-24 07:00:00,16,2014-06-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-06-24,50,7.2,2015-06-24 06:30:00,20.6,2015-06-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-06-24,56,9.2,2016-06-24 23:30:00,15.9,2016-06-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-06-24,53,5.7,2017-06-24 02:00:00,18.8,2017-06-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-06-24,48,3.9,2018-06-24 03:30:00,15.8,2018-06-24 12:00:00,TRUE,"Cold",10,0,10,0,2018-06-24 03:00:00,2018-06-24 07:30:00,NA,NA
2019-06-24,64,9.4,2019-06-24 03:00:00,15.9,2019-06-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-06-24,48,4,2020-06-24 06:30:00,18.1,2020-06-24 14:00:00,TRUE,"Cold",3,0,3,0,2020-06-24 05:30:00,2020-06-24 06:30:00,NA,NA
2010-07-24,52,7.8,2010-07-24 07:00:00,17.1,2010-07-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-07-24,48,4.9,2011-07-24 07:00:00,14.5,2011-07-24 13:00:00,TRUE,"Cold",1,0,1,0,2011-07-24 07:00:00,2011-07-24 07:00:00,NA,NA
2012-07-24,66,9.5,2012-07-24 03:30:00,13.9,2012-07-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-07-24,48,7.1,2013-07-24 23:30:00,16.5,2013-07-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-07-24,57,4.7,2014-07-24 07:00:00,18.6,2014-07-24 15:00:00,TRUE,"Cold",12,0,12,0,2014-07-24 04:00:00,2014-07-24 07:00:00,NA,NA
2015-07-24,58,8.8,2015-07-24 07:00:00,18.7,2015-07-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-07-24,50,5.3,2016-07-24 23:30:00,13.9,2016-07-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-07-24,48,4.2,2017-07-24 06:30:00,19.8,2017-07-24 14:00:00,TRUE,"Cold",4,0,4,0,2017-07-24 06:00:00,2017-07-24 07:30:00,NA,NA
2018-07-24,48,6.2,2018-07-24 04:30:00,23.4,2018-07-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-07-24,48,4.7,2019-07-24 05:00:00,19.2,2019-07-24 14:00:00,TRUE,"Cold",1,0,1,0,2019-07-24 05:00:00,2019-07-24 05:00:00,NA,NA
2020-07-24,50,4.7,2020-07-24 05:00:00,18.5,2020-07-24 14:00:00,TRUE,"Cold",4,0,3,0,2020-07-24 05:00:00,2020-07-24 07:00:00,NA,NA
2010-08-24,47,7.5,2010-08-24 07:00:00,19.1,2010-08-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-08-24,53,6.6,2011-08-24 07:00:00,19.1,2011-08-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-08-24,53,10.8,2012-08-24 21:30:00,18.8,2012-08-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-08-24,50,8.4,2013-08-24 23:30:00,20.4,2013-08-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-08-24,58,8.4,2014-08-24 04:30:00,19.7,2014-08-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-08-24,64,14.2,2015-08-24 06:30:00,17,2015-08-24 20:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-08-24,56,9.1,2016-08-24 23:00:00,13.7,2016-08-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-08-24,52,4.3,2017-08-24 06:30:00,17.1,2017-08-24 11:00:00,TRUE,"Cold",4,0,4,0,2017-08-24 05:00:00,2017-08-24 06:30:00,NA,NA
2018-08-24,51,8.1,2018-08-24 03:00:00,16.9,2018-08-24 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-08-24,56,1.4,2019-08-24 06:30:00,24.6,2019-08-24 15:30:00,TRUE,"Cold",22,0,18,0,2019-08-24 01:00:00,2019-08-24 07:30:00,NA,NA
2020-08-24,48,7.2,2020-08-24 23:30:00,17.4,2020-08-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-09-24,55,10.2,2010-09-24 06:00:00,23.4,2010-09-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-09-24,60,13.2,2011-09-24 21:30:00,17.4,2011-09-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-09-24,48,11.2,2012-09-24 05:00:00,22.5,2012-09-24 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-09-24,50,13.4,2013-09-24 04:30:00,30.4,2013-09-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-09-24,60,8.4,2014-09-24 05:30:00,25.2,2014-09-24 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-09-24,67,7.7,2015-09-24 05:30:00,15.3,2015-09-24 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-09-24,48,10,2016-09-24 05:30:00,21.7,2016-09-24 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-09-24,51,11.8,2017-09-24 23:30:00,28.9,2017-09-24 02:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-09-24,50,9.6,2018-09-24 23:30:00,15.5,2018-09-24 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-09-24,48,6.6,2019-09-24 05:00:00,21.4,2019-09-24 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-09-24,48,9.7,2020-09-24 03:30:00,20.8,2020-09-24 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-01-25,48,19.2,2010-01-25 05:00:00,27.7,2010-01-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-01-25,48,22.1,2011-01-25,31.2,2011-01-25 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-01-25,72,20.2,2012-01-25 04:00:00,23.7,2012-01-25 09:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-01-25,48,19.8,2013-01-25 02:30:00,30.3,2013-01-25 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-01-25,56,18,2014-01-25 05:30:00,22.6,2014-01-25 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-01-25,56,20,2015-01-25 05:30:00,35.1,2015-01-25 14:30:00,TRUE,"Hot",0,1,0,1,NA,NA,2015-01-25 14:30:00,2015-01-25 14:30:00
2016-01-25,51,20.4,2016-01-25 23:30:00,24.5,2016-01-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-01-25,52,19.2,2017-01-25 23:30:00,23.9,2017-01-25 16:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-01-25,48,21.8,2018-01-25 05:00:00,28.9,2018-01-25 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-01-25,48,21.2,2019-01-25 05:30:00,32.6,2019-01-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-01-25,48,23.3,2020-01-25 03:30:00,28.5,2020-01-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-01-25,48,21.4,2021-01-25 04:30:00,31.9,2021-01-25 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-10-25,58,10.8,2010-10-25 23:00:00,18.5,2010-10-25 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-10-25,73,14.9,2011-10-26,22.8,2011-10-25,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-10-25,57,9.9,2012-10-25 05:30:00,28.5,2012-10-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-10-25,48,6.1,2013-10-25 05:00:00,22.7,2013-10-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-10-25,63,16.3,2014-10-25 03:30:00,26.8,2014-10-25 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-10-25,48,12.2,2015-10-25 05:00:00,25,2015-10-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-10-25,51,8.1,2016-10-25 05:00:00,24.2,2016-10-25 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-10-25,51,15.7,2017-10-25 00:30:00,30.6,2017-10-25 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-10-25,48,15.1,2018-10-25 23:30:00,21.8,2018-10-25 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-10-25,49,13.9,2019-10-25 05:30:00,35,2019-10-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-10-25,77,12.8,2020-10-25 15:00:00,15.3,2020-10-25,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-11-25,48,16.1,2010-11-25 05:00:00,27.3,2010-11-25 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-11-25,70,15.3,2011-11-25 01:30:00,19.1,2011-11-25 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-11-25,48,16.7,2012-11-25 05:00:00,33.1,2012-11-25 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-11-25,69,14.1,2013-11-25 05:00:00,21.4,2013-11-25 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-11-25,48,19.2,2014-11-25 23:30:00,24,2014-11-25 09:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-11-25,48,14.6,2015-11-25 04:30:00,30.9,2015-11-25 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-11-25,48,11.4,2016-11-25 04:30:00,23,2016-11-25 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-11-25,52,15.3,2017-11-25 05:00:00,27.1,2017-11-25 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-11-25,48,11.5,2018-11-25 03:30:00,22.3,2018-11-25 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-11-25,48,17.2,2019-11-25 04:30:00,30.5,2019-11-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-11-25,48,16.7,2020-11-25 03:00:00,23.4,2020-11-25 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-12-25,48,13.6,2010-12-25 04:00:00,27.7,2010-12-25 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-12-25,59,17,2011-12-25 05:00:00,26.1,2011-12-25 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-12-25,79,16.2,2012-12-25 15:00:00,22,2012-12-25 00:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-12-25,80,17.9,2013-12-25,20.1,2013-12-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-12-25,64,19.3,2014-12-25 02:30:00,27.8,2014-12-25 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-12-25,49,13.7,2015-12-25 05:00:00,24.8,2015-12-25 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-12-25,60,17.6,2016-12-25 05:00:00,27.7,2016-12-25 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
